SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,amt,cnt,supply_count,external_source,source_scope,amt_per_supply_proxy,cnt_per_supply_proxy
경기도,성남시 분당구,202604,4010,편의점,3115430000,456458,356.0,국세청,가동사업자,8751207.86516854,1282.185393258427
경기도,성남시 분당구,202604,4020,슈퍼마켓,1387330000,66812,139.0,국세청,가동사업자,9980791.366906475,480.66187050359713
경기도,성남시 분당구,202604,8005,중국음식,881760000,25119,184.0,LOCALDATA,식품인허가 영업점,4792173.9130434785,136.5163043478261
경기도,성남시 분당구,202604,8301,제과점,980340000,89214,231.0,LOCALDATA,식품인허가 영업점,4243896.103896104,386.2077922077922
경기도,성남시 분당구,202605,4010,편의점,3211070000,449585,359.0,국세청,가동사업자,8944484.679665739,1252.325905292479
경기도,성남시 분당구,202605,4020,슈퍼마켓,1428740000,67064,140.0,국세청,가동사업자,10205285.714285715,479.0285714285714
경기도,성남시 분당구,202605,8005,중국음식,992180000,25252,187.0,LOCALDATA,식품인허가 영업점,5305775.401069519,135.0374331550802
경기도,성남시 분당구,202605,8301,제과점,995080000,84374,230.0,LOCALDATA,식품인허가 영업점,4326434.782608695,366.8434782608696
경기도,성남시 분당구,202606,4010,편의점,3215410000,457889,359.0,국세청,가동사업자,8956573.816155989,1275.456824512535
경기도,성남시 분당구,202606,4020,슈퍼마켓,1391830000,65680,141.0,국세청,가동사업자,9871134.75177305,465.8156028368794
경기도,성남시 분당구,202606,8005,중국음식,873450000,24047,189.0,LOCALDATA,식품인허가 영업점,4621428.571428572,127.23280423280423
경기도,성남시 분당구,202606,8301,제과점,873110000,79133,227.0,LOCALDATA,식품인허가 영업점,3846299.5594713655,348.6035242290749
경기도,성남시 수정구,202601,4010,편의점,1724090000,221302,227.0,국세청,가동사업자,7595110.1321585905,974.8986784140969
경기도,성남시 수정구,202601,4020,슈퍼마켓,1694640000,97382,133.0,국세청,가동사업자,12741654.135338346,732.1954887218045
경기도,성남시 수정구,202601,8005,중국음식,411350000,14433,128.0,LOCALDATA,식품인허가 영업점,3213671.875,112.7578125
경기도,성남시 수정구,202601,8301,제과점,366730000,29177,71.0,LOCALDATA,식품인허가 영업점,5165211.2676056335,410.943661971831
경기도,성남시 수정구,202602,4010,편의점,1581180000,198648,226.0,국세청,가동사업자,6996371.681415929,878.9734513274336
경기도,성남시 수정구,202602,4020,슈퍼마켓,1681290000,89728,133.0,국세청,가동사업자,12641278.195488721,674.6466165413534
경기도,성남시 수정구,202602,8005,중국음식,384850000,13102,128.0,LOCALDATA,식품인허가 영업점,3006640.625,102.359375
경기도,성남시 수정구,202602,8301,제과점,366490000,27654,72.0,LOCALDATA,식품인허가 영업점,5090138.888888889,384.0833333333333
경기도,성남시 수정구,202603,4010,편의점,1896200000,253195,226.0,국세청,가동사업자,8390265.486725664,1120.3318584070796
경기도,성남시 수정구,202603,4020,슈퍼마켓,1637490000,100150,133.0,국세청,가동사업자,12311954.887218045,753.0075187969925
경기도,성남시 수정구,202603,8005,중국음식,421340000,15769,129.0,LOCALDATA,식품인허가 영업점,3266201.5503875967,122.24031007751938
경기도,성남시 수정구,202603,8301,제과점,404220000,33076,72.0,LOCALDATA,식품인허가 영업점,5614166.666666667,459.3888888888889
경기도,성남시 수정구,202604,4010,편의점,1845300000,260468,225.0,국세청,가동사업자,8201333.333333333,1157.6355555555556
경기도,성남시 수정구,202604,4020,슈퍼마켓,1534150000,95252,133.0,국세청,가동사업자,11534962.406015038,716.1804511278195
경기도,성남시 수정구,202604,8005,중국음식,400200000,15652,130.0,LOCALDATA,식품인허가 영업점,3078461.5384615385,120.4
경기도,성남시 수정구,202604,8301,제과점,375250000,33183,73.0,LOCALDATA,식품인허가 영업점,5140410.95890411,454.56164383561645
경기도,성남시 수정구,202605,4010,편의점,1881440000,254164,222.0,국세청,가동사업자,8474954.954954956,1144.882882882883
경기도,성남시 수정구,202605,4020,슈퍼마켓,1533820000,92420,132.0,국세청,가동사업자,11619848.484848484,700.1515151515151
경기도,성남시 수정구,202605,8005,중국음식,441940000,16058,130.0,LOCALDATA,식품인허가 영업점,3399538.4615384615,123.52307692307693
경기도,성남시 수정구,202605,8301,제과점,377780000,31169,73.0,LOCALDATA,식품인허가 영업점,5175068.493150685,426.972602739726
경기도,성남시 수정구,202606,4010,편의점,1872270000,254292,222.0,국세청,가동사업자,8433648.64864865,1145.4594594594594
경기도,성남시 수정구,202606,4020,슈퍼마켓,1534800000,92333,133.0,국세청,가동사업자,11539849.62406015,694.2330827067669
경기도,성남시 수정구,202606,8005,중국음식,394710000,14601,127.0,LOCALDATA,식품인허가 영업점,3107952.755905512,114.96850393700787
경기도,성남시 수정구,202606,8301,제과점,326180000,28269,72.0,LOCALDATA,식품인허가 영업점,4530277.777777778,392.625
경기도,성남시 중원구,202601,4010,편의점,1600450000,196156,190.0,국세청,가동사업자,8423421.05263158,1032.4
경기도,성남시 중원구,202601,4020,슈퍼마켓,1559030000,91188,113.0,국세청,가동사업자,13796725.663716814,806.9734513274336
경기도,성남시 중원구,202601,8005,중국음식,323070000,11994,93.0,LOCALDATA,식품인허가 영업점,3473870.9677419355,128.96774193548387
경기도,성남시 중원구,202601,8301,제과점,213770000,19365,64.0,LOCALDATA,식품인허가 영업점,3340156.25,302.578125
경기도,성남시 중원구,202602,4010,편의점,1467880000,177493,189.0,국세청,가동사업자,7766560.846560847,939.1164021164021
경기도,성남시 중원구,202602,4020,슈퍼마켓,1540970000,85478,112.0,국세청,가동사업자,13758660.714285715,763.1964285714286
경기도,성남시 중원구,202602,8005,중국음식,281170000,10427,94.0,LOCALDATA,식품인허가 영업점,2991170.212765957,110.92553191489361
경기도,성남시 중원구,202602,8301,제과점,208120000,18206,62.0,LOCALDATA,식품인허가 영업점,3356774.193548387,293.64516129032256
경기도,성남시 중원구,202603,4010,편의점,1692210000,212054,188.0,국세청,가동사업자,9001117.021276595,1127.9468085106382
경기도,성남시 중원구,202603,4020,슈퍼마켓,1512310000,95378,113.0,국세청,가동사업자,13383274.336283186,844.0530973451328
경기도,성남시 중원구,202603,8005,중국음식,316030000,12601,95.0,LOCALDATA,식품인허가 영업점,3326631.5789473685,132.6421052631579
경기도,성남시 중원구,202603,8301,제과점,243540000,21881,62.0,LOCALDATA,식품인허가 영업점,3928064.5161290322,352.9193548387097
경기도,성남시 중원구,202604,4010,편의점,1649810000,214469,188.0,국세청,가동사업자,8775585.10638298,1140.7925531914893
경기도,성남시 중원구,202604,4020,슈퍼마켓,1478770000,92982,114.0,국세청,가동사업자,12971666.666666666,815.6315789473684
경기도,성남시 중원구,202604,8005,중국음식,290960000,11974,95.0,LOCALDATA,식품인허가 영업점,3062736.8421052634,126.0421052631579
경기도,성남시 중원구,202604,8301,제과점,227030000,22141,61.0,LOCALDATA,식품인허가 영업점,3721803.2786885244,362.9672131147541
경기도,성남시 중원구,202605,4010,편의점,1660220000,211844,190.0,국세청,가동사업자,8738000.0,1114.9684210526316
경기도,성남시 중원구,202605,4020,슈퍼마켓,1483620000,88673,114.0,국세청,가동사업자,13014210.52631579,777.8333333333334
경기도,성남시 중원구,202605,8005,중국음식,317220000,12264,96.0,LOCALDATA,식품인허가 영업점,3304375.0,127.75
경기도,성남시 중원구,202605,8301,제과점,242110000,21554,61.0,LOCALDATA,식품인허가 영업점,3969016.393442623,353.344262295082
경기도,성남시 중원구,202606,4010,편의점,1656190000,213299,189.0,국세청,가동사업자,8762910.052910052,1128.5661375661375
경기도,성남시 중원구,202606,4020,슈퍼마켓,1393340000,88512,114.0,국세청,가동사업자,12222280.701754386,776.421052631579
경기도,성남시 중원구,202606,8005,중국음식,290900000,11665,95.0,LOCALDATA,식품인허가 영업점,3062105.263157895,122.78947368421052
경기도,성남시 중원구,202606,8301,제과점,203050000,19510,61.0,LOCALDATA,식품인허가 영업점,3328688.524590164,319.8360655737705
경기도,수원시 권선구,202601,4010,편의점,2529350000,296982,335.0,국세청,가동사업자,7550298.507462687,886.5134328358209
경기도,수원시 권선구,202601,4020,슈퍼마켓,2971220000,136560,168.0,국세청,가동사업자,17685833.333333332,812.8571428571429
경기도,수원시 권선구,202601,8005,중국음식,414120000,15068,128.0,LOCALDATA,식품인허가 영업점,3235312.5,117.71875
경기도,수원시 권선구,202601,8301,제과점,454470000,30746,98.0,LOCALDATA,식품인허가 영업점,4637448.979591837,313.734693877551
경기도,수원시 권선구,202602,4010,편의점,2359270000,275118,332.0,국세청,가동사업자,7106234.9397590365,828.6686746987951
경기도,수원시 권선구,202602,4020,슈퍼마켓,2945460000,126124,165.0,국세청,가동사업자,17851272.727272727,764.3878787878788
경기도,수원시 권선구,202602,8005,중국음식,376060000,13599,128.0,LOCALDATA,식품인허가 영업점,2937968.75,106.2421875
경기도,수원시 권선구,202602,8301,제과점,410600000,28399,100.0,LOCALDATA,식품인허가 영업점,4106000.0,283.99
경기도,수원시 권선구,202603,4010,편의점,2668640000,319228,331.0,국세청,가동사업자,8062356.4954682775,964.4350453172206
경기도,수원시 권선구,202603,4020,슈퍼마켓,3329060000,151769,164.0,국세청,가동사업자,20299146.341463413,925.420731707317
경기도,수원시 권선구,202603,8005,중국음식,415090000,15630,122.0,LOCALDATA,식품인허가 영업점,3402377.049180328,128.11475409836066
경기도,수원시 권선구,202603,8301,제과점,414950000,31720,99.0,LOCALDATA,식품인허가 영업점,4191414.1414141413,320.4040404040404
경기도,수원시 권선구,202604,4010,편의점,2597980000,324672,334.0,국세청,가동사업자,7778383.233532934,972.0718562874251
경기도,수원시 권선구,202604,4020,슈퍼마켓,3228050000,149801,166.0,국세청,가동사업자,19446084.337349396,902.4156626506024
경기도,수원시 권선구,202604,8005,중국음식,395510000,15070,121.0,LOCALDATA,식품인허가 영업점,3268677.6859504133,124.54545454545455
경기도,수원시 권선구,202604,8301,제과점,397860000,32574,102.0,LOCALDATA,식품인허가 영업점,3900588.2352941176,319.3529411764706
경기도,수원시 권선구,202605,4010,편의점,2764910000,336517,333.0,국세청,가동사업자,8303033.033033033,1010.5615615615616
경기도,수원시 권선구,202605,4020,슈퍼마켓,3412390000,153479,165.0,국세청,가동사업자,20681151.515151516,930.1757575757575
경기도,수원시 권선구,202605,8005,중국음식,433420000,16031,121.0,LOCALDATA,식품인허가 영업점,3581983.47107438,132.48760330578511
경기도,수원시 권선구,202605,8301,제과점,410090000,31896,102.0,LOCALDATA,식품인허가 영업점,4020490.1960784313,312.70588235294116
경기도,수원시 권선구,202606,4010,편의점,2696830000,332194,331.0,국세청,가동사업자,8147522.658610272,1003.607250755287
경기도,수원시 권선구,202606,4020,슈퍼마켓,3163060000,145730,160.0,국세청,가동사업자,19769125.0,910.8125
경기도,수원시 권선구,202606,8005,중국음식,380100000,14750,120.0,LOCALDATA,식품인허가 영업점,3167500.0,122.91666666666667
경기도,수원시 권선구,202606,8301,제과점,364270000,30018,104.0,LOCALDATA,식품인허가 영업점,3502596.153846154,288.63461538461536
경기도,수원시 영통구,202601,4010,편의점,1951440000,262431,299.0,국세청,가동사업자,6526555.183946488,877.695652173913
경기도,수원시 영통구,202601,4020,슈퍼마켓,1126450000,67722,151.0,국세청,가동사업자,7459933.774834437,448.49006622516555
경기도,수원시 영통구,202601,8005,중국음식,517300000,16669,122.0,LOCALDATA,식품인허가 영업점,4240163.934426229,136.63114754098362
경기도,수원시 영통구,202601,8301,제과점,583710000,45037,144.0,LOCALDATA,식품인허가 영업점,4053541.6666666665,312.75694444444446
경기도,수원시 영통구,202602,4010,편의점,1765800000,234175,300.0,국세청,가동사업자,5886000.0,780.5833333333334
경기도,수원시 영통구,202602,4020,슈퍼마켓,1107240000,63284,151.0,국세청,가동사업자,7332715.231788079,419.0993377483444
경기도,수원시 영통구,202602,8005,중국음식,455870000,14733,126.0,LOCALDATA,식품인허가 영업점,3618015.873015873,116.92857142857143
경기도,수원시 영통구,202602,8301,제과점,564550000,42274,149.0,LOCALDATA,식품인허가 영업점,3788926.174496644,283.71812080536915
경기도,수원시 영통구,202603,4010,편의점,2129620000,293829,300.0,국세청,가동사업자,7098733.333333333,979.43
경기도,수원시 영통구,202603,4020,슈퍼마켓,1109610000,72243,153.0,국세청,가동사업자,7252352.94117647,472.1764705882353
경기도,수원시 영통구,202603,8005,중국음식,504480000,17241,125.0,LOCALDATA,식품인허가 영업점,4035840.0,137.928
경기도,수원시 영통구,202603,8301,제과점,638970000,50652,154.0,LOCALDATA,식품인허가 영업점,4149155.8441558443,328.90909090909093
경기도,수원시 영통구,202604,4010,편의점,2090710000,304685,303.0,국세청,가동사업자,6900033.00330033,1005.5610561056105
경기도,수원시 영통구,202604,4020,슈퍼마켓,1058830000,70529,153.0,국세청,가동사업자,6920457.516339869,460.9738562091503
경기도,수원시 영통구,202604,8005,중국음식,474550000,16806,125.0,LOCALDATA,식품인허가 영업점,3796400.0,134.448
경기도,수원시 영통구,202604,8301,제과점,613830000,52091,152.0,LOCALDATA,식품인허가 영업점,4038355.263157895,342.70394736842104
경기도,수원시 영통구,202605,4010,편의점,2212920000,306118,297.0,국세청,가동사업자,7450909.090909091,1030.7003367003367
경기도,수원시 영통구,202605,4020,슈퍼마켓,1104980000,71651,154.0,국세청,가동사업자,7175194.805194805,465.26623376623377
경기도,수원시 영통구,202605,8005,중국음식,511280000,16929,125.0,LOCALDATA,식품인허가 영업점,4090240.0,135.432
경기도,수원시 영통구,202605,8301,제과점,630290000,50663,154.0,LOCALDATA,식품인허가 영업점,4092792.2077922076,328.9805194805195
경기도,수원시 영통구,202606,4010,편의점,2180650000,307547,298.0,국세청,가동사업자,7317617.44966443,1032.0369127516778
