SIDO_NM,CCG_NM,STRD_YYMM,amt,cnt,population_total,amt_per_registered_resident,cnt_per_registered_resident
서울특별시,성북구,202603,16129930000,1141524,422778.0,38152.2453864676,2.700055348196926
서울특별시,성북구,202604,16078120000,1175599,422452.0,38059.045761411944,2.782798992548266
서울특별시,성북구,202605,16721500000,1153516,422190.0,39606.57523863663,2.732220090480589
서울특별시,성북구,202606,15617730000,1101952,421762.0,37029.72292430328,2.6127341960631827
서울특별시,송파구,202601,31615980000,1817004,645821.0,48954.71036092044,2.8134792767655434
서울특별시,송파구,202602,28690370000,1637926,649042.0,44204.18093128026,2.5236055601948717
서울특별시,송파구,202603,32181990000,1928570,650071.0,49505.34633909219,2.9667067135743634
서울특별시,송파구,202604,33309320000,2057200,650447.0,51209.89104415886,3.1627480793977063
서울특별시,송파구,202605,34431750000,2044166,650505.0,52930.79991698757,3.1424293433563153
서울특별시,송파구,202606,31601860000,1988708,650258.0,48598.95610665305,3.05833684476008
서울특별시,양천구,202601,14905270000,932029,424606.0,35103.76678614999,2.1950443469946257
서울특별시,양천구,202602,13802090000,852673,424499.0,32513.833954850306,2.0086572642102807
서울특별시,양천구,202603,14701020000,975718,423666.0,34699.55106144935,2.3030358820391537
서울특별시,양천구,202604,14428620000,985513,422900.0,34118.27855284938,2.330368881532277
서울특별시,양천구,202605,15393500000,996085,422070.0,36471.43838699742,2.3599995261449522
서울특별시,양천구,202606,14401850000,976319,421247.0,34188.61143224759,2.317687722405145
서울특별시,영등포구,202601,30442570000,1698296,371228.0,82005.0481105951,4.574805779736442
서울특별시,영등포구,202602,27293030000,1516519,371055.0,73555.21418657611,4.087046394739325
서울특별시,영등포구,202603,30275550000,1792951,371177.0,81566.34166448891,4.830447468458444
서울특별시,영등포구,202604,30318830000,1854462,371471.0,81618.29591004412,4.992212043470419
서울특별시,영등포구,202605,31508890000,1835798,371772.0,84753.26275243967,4.93796735633668
서울특별시,영등포구,202606,29313410000,1815001,371867.0,78827.67225916793,4.880779956274689
서울특별시,용산구,202601,19939060000,1072082,201746.0,98832.4923418556,5.3140186174694914
서울특별시,용산구,202602,18373480000,1003978,201494.0,91186.23879619244,4.982669459140222
서울특별시,용산구,202603,20045350000,1140702,200962.0,99746.96708830525,5.676207442203004
서울특별시,용산구,202604,19445030000,1145921,200187.0,97134.32940200913,5.724252823609925
서울특별시,용산구,202605,21431360000,1207307,199810.0,107258.69576097293,6.042275161403333
서울특별시,용산구,202606,19052520000,1129683,199648.0,95430.55778169578,5.65837373777849
서울특별시,은평구,202601,17648660000,1011058,454860.0,38800.20226003606,2.2227894297146373
서울특별시,은평구,202602,16335380000,930861,454341.0,35954.00811284916,2.0488157573276458
서울특별시,은평구,202603,17732410000,1075064,454109.0,39048.796654547696,2.3674139909140757
서울특별시,은평구,202604,17564330000,1082688,453550.0,38726.336677323336,2.387141439753059
서울특별시,은평구,202605,18859130000,1107354,453398.0,41595.08864176728,2.4423442538343796
서울특별시,은평구,202606,17170690000,1066283,453212.0,37886.662312560125,2.3527245527479415
서울특별시,종로구,202601,23397890000,1234194,136798.0,171039.70818286817,9.022017865758272
서울특별시,종로구,202602,21916500000,1147841,136764.0,160250.504518733,8.392859231961628
서울특별시,종로구,202603,24519650000,1384815,136817.0,179214.93674031735,10.121658858182828
서울특별시,종로구,202604,24896840000,1421460,136716.0,182106.2640802832,10.397173703151058
서울특별시,종로구,202605,26545530000,1457310,136518.0,194447.1058761482,10.674856062936756
서울특별시,종로구,202606,23676650000,1367189,136318.0,173686.89388048532,10.029409175604103
서울특별시,중구,202601,25390880000,1380682,117718.0,215692.41747226423,11.728724579078815
서울특별시,중구,202602,22944400000,1229298,117625.0,195063.97449521784,10.450992561105208
서울특별시,중구,202603,25388680000,1467199,117762.0,215593.14549684958,12.459019038399484
서울특별시,중구,202604,25886110000,1518135,117760.0,219820.90692934784,12.891771399456522
서울특별시,중구,202605,26603280000,1499102,117765.0,225901.4138326328,12.729605570415659
서울특별시,중구,202606,25476570000,1490461,117558.0,216714.8981779207,12.678516136715494
서울특별시,중랑구,202601,14057960000,863491,376920.0,37296.93303618805,2.290913191128091
서울특별시,중랑구,202602,12878570000,796375,376884.0,34171.177338385285,2.1130506999501173
서울특별시,중랑구,202603,13828100000,913650,376665.0,36711.93235368298,2.425630201903548
서울특별시,중랑구,202604,13293010000,909552,376570.0,35300.23634384046,2.4153596940807818
서울특별시,중랑구,202605,14495640000,946531,376463.0,38504.81986277536,2.514273647078199
서울특별시,중랑구,202606,12855380000,891443,376386.0,34154.777276519315,2.3684276248319542
세종특별자치시,세종특별자치시,202601,10998770000,617116,391477.0,28095.571387335654,1.5763786889140359
세종특별자치시,세종특별자치시,202602,9767230000,551681,391240.0,24964.804212248237,1.4100833248134137
세종특별자치시,세종특별자치시,202603,11252570000,680596,391072.0,28773.652933475165,1.740334260698797
세종특별자치시,세종특별자치시,202604,11100650000,697317,391024.0,28388.66668030607,1.7833099758582593
세종특별자치시,세종특별자치시,202605,12256700000,727438,391064.0,31341.928686864554,1.8601507681607103
세종특별자치시,세종특별자치시,202606,11008870000,694791,390923.0,28161.223565766148,1.7773090864441334
울산광역시,남구,202601,20138100000,1020168,304542.0,66125.85456193234,3.3498433713576454
울산광역시,남구,202602,18260060000,931475,304648.0,59938.22378614007,3.0575451012315855
울산광역시,남구,202603,19290600000,1048159,304570.0,63337.16387037463,3.44143874971271
울산광역시,남구,202604,18902670000,1061105,304457.0,62086.50154208969,3.4852376526077573
울산광역시,남구,202605,21083520000,1131251,304385.0,69265.96251457858,3.7165136258357014
울산광역시,남구,202606,19266020000,1078434,304337.0,63304.88898819401,3.5435520492086074
울산광역시,동구,202601,9262810000,485039,148986.0,62172.35176459533,3.2556011974279464
울산광역시,동구,202602,8534560000,446140,148469.0,57483.784493732695,3.004937057567573
울산광역시,동구,202603,9060300000,498157,148194.0,61138.10275719665,3.3615193597581547
울산광역시,동구,202604,8906730000,499250,147925.0,60211.120500253506,3.3750211255703904
울산광역시,동구,202605,11160320000,608429,147834.0,75492.24129767172,4.115622928419714
울산광역시,동구,202606,9812540000,572080,147756.0,66410.43341725548,3.8717886244890223
울산광역시,북구,202601,10510190000,488680,214819.0,48925.793342302124,2.2748453349098545
울산광역시,북구,202602,9480460000,447266,214395.0,44219.59467338324,2.0861773828680708
울산광역시,북구,202603,10196750000,491835,214170.0,47610.54302656768,2.2964700938506795
울산광역시,북구,202604,9893440000,494574,214026.0,46225.41186584807,2.310812704998458
울산광역시,북구,202605,11828030000,577987,213772.0,55330.11806971914,2.703754467376457
울산광역시,북구,202606,10440550000,543984,213685.0,48859.53623324052,2.545728525633526
울산광역시,울주군,202601,12740500000,649010,218966.0,58184.83234840112,2.963976142414804
울산광역시,울주군,202602,11742130000,591118,218641.0,53705.06904011599,2.703600879981339
울산광역시,울주군,202603,12717730000,686223,218352.0,58244.16538433355,3.1427374148164433
울산광역시,울주군,202604,12699350000,704018,218294.0,58175.4422934208,3.225090932412251
울산광역시,울주군,202605,15847760000,821922,218259.0,72609.88092129077,3.765810344590601
울산광역시,울주군,202606,13897550000,771324,218285.0,63666.99498362233,3.5335639187301005
울산광역시,중구,202601,8865990000,480676,203968.0,43467.55373391905,2.356624568559774
울산광역시,중구,202602,8194890000,445281,203682.0,40233.74672283265,2.1861578342710697
울산광역시,중구,202603,8553240000,485108,203386.0,42054.2220211814,2.385159253832614
울산광역시,중구,202604,8299010000,486724,203339.0,40813.665848656674,2.393657881665593
울산광역시,중구,202605,9288270000,525006,203216.0,45706.391229037086,2.583487520667664
울산광역시,중구,202606,8192050000,487824,203026.0,40349.75815905352,2.402766148178066
인천광역시,강화군,202601,3251120000,120432,69698.0,46645.814800998596,1.7279118482596345
인천광역시,강화군,202602,3351850000,123523,69677.0,48105.54415373796,1.7727944658926187
인천광역시,강화군,202603,3531990000,135119,69615.0,50736.04826546003,1.940946635064282
인천광역시,강화군,202604,3729710000,143014,69665.0,53537.787985358504,2.052881647886313
인천광역시,강화군,202605,4576800000,168117,69689.0,65674.64018711705,2.4123893297364
인천광역시,강화군,202606,3514690000,138229,69681.0,50439.71814411389,1.9837401874255536
인천광역시,계양구,202601,12964740000,700676,277636.0,46696.8980967886,2.523721707559538
인천광역시,계양구,202602,11971660000,641261,277372.0,43161.025626234805,2.3119168481317507
인천광역시,계양구,202603,12705350000,732851,277157.0,45841.70704690843,2.644172797367557
인천광역시,계양구,202604,12287820000,733062,276851.0,44384.235563534174,2.6478575118023775
인천광역시,계양구,202605,12665970000,718309,276563.0,45797.774828881666,2.597270784595192
인천광역시,계양구,202606,11042650000,669693,276309.0,39964.85818413443,2.423710411170103
인천광역시,남동구,202601,22912930000,1229518,480148.0,47720.55699492656,2.560706282229646
인천광역시,남동구,202602,21190270000,1133731,479874.0,44157.9873050009,2.3625597552690913
인천광역시,남동구,202603,22836100000,1294441,479700.0,47604.96143422973,2.6984386074629976
인천광역시,남동구,202604,22393480000,1313220,479566.0,46695.30367040199,2.7383509256285894
인천광역시,남동구,202605,22813120000,1279808,479343.0,47592.4755342208,2.6699211212013108
인천광역시,남동구,202606,19872850000,1198262,479149.0,41475.30308943565,2.50081289953647
인천광역시,동구,202601,2874060000,123411,56469.0,50896.24395686129,2.1854645911916273
인천광역시,동구,202602,2790670000,113209,57033.0,48930.794452334616,1.9849736117686252
인천광역시,동구,202603,2763580000,132131,57603.0,47976.32067774248,2.293821502352308
인천광역시,동구,202604,2755420000,136000,57753.0,47710.4219694215,2.354856024795249
인천광역시,동구,202605,2817110000,129815,57836.0,48708.58980565738,2.244536274984439
인천광역시,동구,202606,2554380000,123879,57926.0,44097.29655077167,2.1385733522079895
인천광역시,미추홀구,202601,15864620000,1009847,417198.0,38026.5964841634,2.420546119588301
인천광역시,미추홀구,202602,14647460000,929055,416941.0,35130.77389846525,2.228264910383004
인천광역시,미추홀구,202603,16299790000,1113225,417486.0,39042.72239069094,2.666496601083629
인천광역시,미추홀구,202604,15933140000,1129173,417547.0,38158.91384682443,2.704301551681607
인천광역시,미추홀구,202605,16146880000,1097816,417725.0,38654.33000179544,2.628083069004728
인천광역시,미추홀구,202606,14253440000,1026133,418211.0,34081.9347171643,2.453625083988704
인천광역시,부평구,202601,22818700000,1279348,490227.0,46547.21180187954,2.6097052997896895
인천광역시,부평구,202602,21356560000,1180250,489901.0,43593.624017913826,2.4091602180848786
인천광역시,부평구,202603,22664270000,1344677,489390.0,46311.265044238746,2.747659331003903
인천광역시,부평구,202604,22094020000,1345612,489127.0,45170.313640424676,2.751048296250258
인천광역시,부평구,202605,22897550000,1337479,488829.0,46841.635827661616,2.7360876707396655
인천광역시,부평구,202606,20303000000,1262213,488191.0,41588.230835881855,2.585490105307144
인천광역시,서구,202601,23896290000,1367235,655469.0,36456.781327568504,2.085888119804293
인천광역시,서구,202602,21998320000,1249983,656549.0,33505.98355949061,1.9038685612193453
인천광역시,서구,202603,23992790000,1448232,657709.0,36479.33964716919,2.201934290088778
인천광역시,서구,202604,23379560000,1459944,658984.0,35478.1906692727,2.2154468090272297
인천광역시,서구,202605,24132960000,1423693,660464.0,36539.40260180721,2.155595157343928
인천광역시,서구,202606,21030990000,1348885,662875.0,31726.931925325287,2.0349009994342824
인천광역시,연수구,202601,18975760000,987843,409814.0,46303.34737222252,2.4104666995271025
인천광역시,연수구,202602,17651790000,908001,410040.0,43048.94644424934,2.2144205443371376
인천광역시,연수구,202603,18940330000,1072051,410050.0,46190.293866601634,2.614439702475308
인천광역시,연수구,202604,18222590000,1081321,410191.0,44424.6460795093,2.636140237109054
인천광역시,연수구,202605,19291200000,1067186,410308.0,47016.38768924808,2.6009388069450265
인천광역시,연수구,202606,16855220000,998929,410290.0,41081.235223866046,2.434690097248288
인천광역시,옹진군,202601,923140000,38592,19559.0,47197.70949435043,1.973107009560816
인천광역시,옹진군,202602,885340000,37144,19455.0,45507.067591878695,1.9092264199434592
인천광역시,옹진군,202603,1068360000,43946,19425.0,54999.227799227796,2.2623423423423423
인천광역시,옹진군,202604,1232850000,50834,19397.0,63558.79775222973,2.620714543486106
인천광역시,옹진군,202605,1558300000,62583,19376.0,80424.23616845583,3.229923616845582
인천광역시,옹진군,202606,1317430000,55328,19340.0,68119.44157187176,2.860806618407446
인천광역시,중구,202601,14802320000,867486,177090.0,83586.42498164775,4.898560054209724
인천광역시,중구,202602,14481270000,832785,177525.0,81573.13054499366,4.691085762568652
인천광역시,중구,202603,14166270000,854511,177848.0,79653.80549682875,4.804726508029328
인천광역시,중구,202604,13961340000,851052,178145.0,78370.65311964972,4.777299390945578
인천광역시,중구,202605,15729610000,909407,178490.0,88126.00145666423,5.095002521149644
인천광역시,중구,202606,13220920000,820476,179030.0,73847.51159023627,4.582896721219908
전라남도,강진군,202601,1180650000,46414,31804.0,37122.688969940886,1.459376179096969
전라남도,강진군,202602,1213290000,47915,31759.0,38203.02906262792,1.508706193519947
전라남도,강진군,202603,1255600000,49963,31776.0,39514.09869083585,1.5723502014098691
전라남도,강진군,202604,1496020000,56119,31787.0,47063.89404473527,1.7654701607575425
전라남도,강진군,202605,1460780000,55331,31746.0,46014.61601461602,1.7429282429282429
전라남도,강진군,202606,1255800000,51415,31666.0,39657.67700372639,1.6236657613844503
전라남도,고흥군,202601,2276180000,86234,59394.0,38323.39967000033,1.4518974980637775
전라남도,고흥군,202602,2281660000,88055,59317.0,38465.53264662744,1.484481683159971
전라남도,고흥군,202603,2262630000,89564,59194.0,38223.97540291246,1.5130587559549955
전라남도,고흥군,202604,2337900000,93257,59128.0,39539.64280882154,1.5772053849276146
전라남도,고흥군,202605,2528910000,101433,59047.0,42828.76352735956,1.7178349450437786
전라남도,고흥군,202606,2267130000,93054,58976.0,38441.56945198047,1.5778282691264243
전라남도,곡성군,202601,641020000,38158,27426.0,23372.712025085686,1.3913075184131847
전라남도,곡성군,202602,690620000,42095,27499.0,25114.367795192553,1.530782937561366
전라남도,곡성군,202603,796360000,47350,27582.0,28872.453049089985,1.7166992966427381
전라남도,곡성군,202604,999600000,56527,27644.0,36159.74533352626,2.0448198524092027
전라남도,곡성군,202605,1560460000,84575,27643.0,56450.45762037406,3.0595449119126
전라남도,곡성군,202606,1002000000,56647,27657.0,36229.5259789565,2.0481975630039413
전라남도,광양시,202601,9590360000,383288,155497.0,61675.53071763442,2.4649221528389615
전라남도,광양시,202602,9258710000,363064,155672.0,59475.75671925587,2.332237011151652
전라남도,광양시,202603,10202010000,408481,155699.0,65523.927578211806,2.6235300162493016
전라남도,광양시,202604,9475620000,394578,155815.0,60813.27214966467,2.532349260340789
전라남도,광양시,202605,10711900000,428783,155909.0,68706.10420181003,2.7502132654304754
전라남도,광양시,202606,9176210000,400884,155975.0,58831.287065234814,2.5701811187690335
전라남도,구례군,202601,727960000,27611,23866.0,30501.9693287522,1.1569177909997486
전라남도,구례군,202602,707010000,26471,23904.0,29577.058232931726,1.1073878848728247
전라남도,구례군,202603,1400740000,48496,23941.0,58507.99883045821,2.0256463806858527
전라남도,구례군,202604,1016440000,37213,23955.0,42431.22521394281,1.5534543936547693
전라남도,구례군,202605,1100970000,40410,23995.0,45883.30902271307,1.6841008543446552
전라남도,구례군,202606,855330000,33105,24337.0,35145.252085302214,1.3602744791880677
전라남도,나주시,202601,4916670000,237587,117028.0,42012.76617561609,2.030172266466145
전라남도,나주시,202602,4610990000,218506,116940.0,39430.39165383958,1.8685308705318966
전라남도,나주시,202603,5152430000,261318,116830.0,44101.94299409398,2.2367371394333646
전라남도,나주시,202604,5151250000,266236,116817.0,44096.74961692219,2.2790860919215525
전라남도,나주시,202605,5703250000,276809,116791.0,48832.95801902544,2.370122697810619
전라남도,나주시,202606,5217000000,265460,116691.0,44707.818083656835,2.2748969500647007
전라남도,담양군,202601,3645310000,115505,44140.0,82585.1835070231,2.616787494336203
전라남도,담양군,202602,3629350000,115053,44108.0,82283.2592726943,2.6084383785254377
전라남도,담양군,202603,3646720000,123724,44101.0,82690.18843110134,2.805469263735516
전라남도,담양군,202604,3582580000,121334,44159.0,81129.10165538169,2.7476618582848342
전라남도,담양군,202605,4659280000,151106,44112.0,105623.86652158143,3.4255077983315196
전라남도,담양군,202606,3674770000,124018,44031.0,83458.69955258795,2.816606481796916
전라남도,목포시,202601,15735250000,673251,201544.0,78073.52240701782,3.340466597864486
전라남도,목포시,202602,14581540000,621325,201025.0,72535.95323964681,3.0907847282676286
전라남도,목포시,202603,14894480000,672513,200442.0,74308.17892457668,3.3551501182386927
전라남도,목포시,202604,15108600000,687658,200116.0,75499.2104579344,3.4362969477702934
전라남도,목포시,202605,19805590000,899375,199813.0,99120.62778698083,4.501083513084734
전라남도,목포시,202606,15909710000,779072,199524.0,79738.3272187807,3.904653074316874
전라남도,무안군,202601,3718110000,166951,95710.0,38847.664820812875,1.7443422839828648
전라남도,무안군,202602,3475750000,155229,95696.0,36320.74485871928,1.622105417154322
전라남도,무안군,202603,3807290000,181020,95732.0,39770.29624368028,1.8909037730330507
전라남도,무안군,202604,3771930000,184016,95809.0,39369.265935350544,1.920654635785782
전라남도,무안군,202605,4293070000,196139,95807.0,44809.5650630956,2.047230369388458
전라남도,무안군,202606,4077050000,192281,95659.0,42620.66297996006,2.010067008854368
전라남도,보성군,202601,1466410000,59240,36956.0,39679.88959844139,1.6029873362918066
전라남도,보성군,202602,1373180000,56612,36819.0,37295.41812651077,1.5375757081941388
전라남도,보성군,202603,1452100000,61252,36729.0,39535.51689400746,1.6676740450325356
전라남도,보성군,202604,1553380000,64502,36683.0,42346.04585230216,1.7583621841179837
전라남도,보성군,202605,1890990000,75547,36691.0,51538.25188738383,2.0590062958218636
전라남도,보성군,202606,1593880000,66579,37559.0,42436.699592640914,1.7726510290476318
전라남도,순천시,202601,12899960000,583235,275014.0,46906.55748434625,2.1207465801741003
전라남도,순천시,202602,12602430000,564076,274763.0,45866.54680579263,2.052954728256716
전라남도,순천시,202603,13665300000,648836,274529.0,49777.25486196358,2.363451584349923
전라남도,순천시,202604,13344570000,644644,274914.0,48540.88915078897,2.3448933120903264
전라남도,순천시,202605,14465620000,675529,274685.0,52662.57713380782,2.4592860913409904
전라남도,순천시,202606,12944150000,639412,274131.0,47218.84792307328,2.332505262082727
전라남도,신안군,202601,673190000,24830,41850.0,16085.782556750299,0.5933094384707288
전라남도,신안군,202602,668660000,24956,41889.0,15962.663229010002,0.5957649979708277
전라남도,신안군,202603,751580000,27409,42045.0,17875.60946604828,0.6518967772624569
전라남도,신안군,202604,850590000,29895,42124.0,20192.526825562625,0.7096904377551989
전라남도,신안군,202605,932920000,34018,42207.0,22103.442556921837,0.8059800507024901
전라남도,신안군,202606,842330000,30145,42319.0,19904.298305725562,0.712327796025426
전라남도,여수시,202601,17025080000,717757,262832.0,64775.52200645279,2.7308584951604065
전라남도,여수시,202602,16399780000,681100,262218.0,62542.54093921851,2.5974570776987087
전라남도,여수시,202603,15970430000,711946,261649.0,61037.61145656968,2.7209964494418095
전라남도,여수시,202604,16012460000,717936,261208.0,61301.568098986245,2.748522250467061
전라남도,여수시,202605,18572370000,804407,260913.0,71182.23315817917,3.083046839367912
전라남도,여수시,202606,16583350000,760597,260502.0,63659.204151983475,2.9197357409923916
전라남도,영광군,202601,1554690000,59175,53713.0,28944.389626347438,1.101688604248506
전라남도,영광군,202602,1701480000,66070,53807.0,31621.907930194957,1.227907149627372
전라남도,영광군,202603,1858790000,73666,53957.0,34449.469021628334,1.3652723464981373
전라남도,영광군,202604,1974970000,78057,53969.0,36594.52648742797,1.4463303007281958
전라남도,영광군,202605,2188660000,81479,53933.0,40581.091354087475,1.510744813008733
전라남도,영광군,202606,1989760000,78724,53902.0,36914.4002077845,1.4605023932321621
전라남도,영암군,202601,2669820000,139374,50051.0,53341.99116900761,2.78463966753911
전라남도,영암군,202602,2454750000,125929,50058.0,49038.1157856886,2.5156618322745614
전라남도,영암군,202603,2717220000,145333,50039.0,54302.04440536381,2.9043945722336577
전라남도,영암군,202604,2862730000,154479,50066.0,57179.12355690489,3.0855071305876245
전라남도,영암군,202605,3001250000,161170,50069.0,59942.27965407737,3.218957838183307
전라남도,영암군,202606,2774820000,155400,50076.0,55412.17349628564,3.103283009825066
전라남도,완도군,202601,2107300000,85365,44535.0,47317.8399012013,1.9168070057258335
전라남도,완도군,202602,1926160000,80322,44416.0,43366.35446685879,1.8084023775216138
전라남도,완도군,202603,2043390000,85248,44339.0,46085.61311712037,1.9226414668801732
전라남도,완도군,202604,2176640000,89910,44277.0,49159.60882625291,2.0306253811233823
전라남도,완도군,202605,2419680000,99713,44238.0,54696.86694696867,2.254012387540124
전라남도,완도군,202606,1992100000,89252,44175.0,45095.64233163554,2.020418788907753
전라남도,장성군,202601,1468640000,75207,42975.0,34174.28737638162,1.750017452006981
전라남도,장성군,202602,1391760000,72766,43001.0,32365.7589358387,1.6921932048091906
전라남도,장성군,202603,1642190000,84745,42984.0,38204.68081146473,1.9715475525777033
전라남도,장성군,202604,1660210000,86854,42990.0,38618.51593393813,2.0203303093742733
전라남도,장성군,202605,1891770000,95550,43009.0,43985.44490687996,2.221628031342277
전라남도,장성군,202606,1678940000,87772,43095.0,38959.04397261863,2.036709595080636
전라남도,장흥군,202601,1438180000,56089,34141.0,42124.718080899795,1.6428634193491696
전라남도,장흥군,202602,1376000000,55543,34102.0,40349.53961644478,1.6287314527007213
전라남도,장흥군,202603,1352650000,57817,34076.0,39695.0933208123,1.6967073600187816
전라남도,장흥군,202604,1434030000,59962,34050.0,42115.41850220264,1.7609985315712189
전라남도,장흥군,202605,1515660000,63484,34006.0,44570.369934717404,1.8668470269952362
전라남도,장흥군,202606,1413690000,60550,33952.0,41637.90056550424,1.783400094250707
전라남도,진도군,202601,1386470000,48579,27925.0,49649.77618621307,1.7396239928379589
전라남도,진도군,202602,1357500000,47724,27922.0,48617.577537425685,1.7091898861113102
전라남도,진도군,202603,1338320000,49749,27922.0,47930.663992550675,1.7817133443163098
전라남도,진도군,202604,1437680000,52385,27922.0,51489.14834180933,1.8761191891698303
전라남도,진도군,202605,1484910000,54010,27884.0,53253.12006885669,1.9369530913785684
전라남도,진도군,202606,1244150000,48763,27882.0,44621.97833727853,1.748906104296679
전라남도,함평군,202601,855100000,41435,29394.0,29090.970946451656,1.4096414234197456
전라남도,함평군,202602,861690000,43578,29325.0,29384.143222506395,1.4860358056265985
전라남도,함평군,202603,864880000,42773,29320.0,29497.95361527967,1.4588335607094134
전라남도,함평군,202604,974550000,46970,29387.0,33162.6229285058,1.5983257903154455
전라남도,함평군,202605,1162450000,55035,29490.0,39418.446931163104,1.8662258392675484
전라남도,함평군,202606,909500000,45781,29601.0,30725.313334008984,1.5466031552988075
전라남도,해남군,202601,2614440000,100792,62171.0,42052.40385388686,1.621206028534204
전라남도,해남군,202602,2394400000,95999,62147.0,38528.00617889842,1.5447085136852945
전라남도,해남군,202603,2542970000,103169,62114.0,40940.36771098303,1.6609621019415912
전라남도,해남군,202604,2580160000,104525,62136.0,41524.39809450238,1.6821971160036049
전라남도,해남군,202605,2788190000,111943,62086.0,44908.51399671424,1.803031279193377
전라남도,해남군,202606,2802800000,108010,62027.0,45186.773501862095,1.7413384493849453
전라남도,화순군,202601,2686710000,122195,60205.0,44626.02773855992,2.0296487002740635
전라남도,화순군,202602,2617100000,116923,60160.0,43502.32712765958,1.9435339095744681
전라남도,화순군,202603,2905560000,131782,60126.0,48324.51851112663,2.191763962345741
전라남도,화순군,202604,3175810000,145163,60075.0,52864.08655846858,2.4163628797336663
전라남도,화순군,202605,3308560000,144933,60008.0,55135.31529129449,2.415227969604053
전라남도,화순군,202606,2954650000,136771,59909.0,49318.96710010182,2.2829791850973975
전북특별자치도,고창군,202601,1629920000,71713,50242.0,32441.38370287807,1.4273516181680665
전북특별자치도,고창군,202602,1636580000,75564,50196.0,32603.793130926766,1.5053789146545542
전북특별자치도,고창군,202603,1736740000,79048,50228.0,34577.128294974915,1.5737835470255634
전북특별자치도,고창군,202604,2186590000,97379,50170.0,43583.61570659757,1.9409806657364959
전북특별자치도,고창군,202605,2494740000,109969,50148.0,49747.54726011008,2.1928890484166867
전북특별자치도,고창군,202606,2136120000,96675,50071.0,42661.82021529428,1.9307583231810828
전북특별자치도,군산시,202601,14102730000,648292,256127.0,55061.473409675666,2.531134944773491
전북특별자치도,군산시,202602,13640400000,616598,255886.0,53306.55057330217,2.409658988768436
전북특별자치도,군산시,202603,13836210000,677231,255565.0,54139.69048969929,2.649936415393344
전북특별자치도,군산시,202604,13918110000,690084,255598.0,54453.125611311516,2.6998802807533706
전북특별자치도,군산시,202605,15277060000,732060,255649.0,59757.94937590211,2.863535550696463
전북특별자치도,군산시,202606,13598710000,696119,255591.0,53204.964181054886,2.72356616625781
전북특별자치도,김제시,202601,3058890000,118912,81823.0,37384.23181745964,1.4532833066497195
전북특별자치도,김제시,202602,2942790000,115577,81743.0,36000.513805463466,1.4139070012111128
전북특별자치도,김제시,202603,3136000000,125617,81713.0,38378.226230832304,1.5372951672316522
전북특별자치도,김제시,202604,3139430000,131241,81758.0,38399.05574989603,1.6052374079600773
전북특별자치도,김제시,202605,3426440000,136970,81665.0,41957.26443396804,1.6772179024061715
전북특별자치도,김제시,202606,2970810000,132194,81631.0,36393.159461479096,1.619409293038184
전북특별자치도,남원시,202601,3347510000,149303,74364.0,45015.19552471626,2.0077322360281857
전북특별자치도,남원시,202602,2985840000,133089,74243.0,40217.1248467869,1.7926134450385895
전북특별자치도,남원시,202603,3336040000,155347,74065.0,45042.05765206238,2.0974414365759806
전북특별자치도,남원시,202604,3523590000,161257,74055.0,47580.71703463642,2.1775302140301127
전북특별자치도,남원시,202605,4170130000,188011,73937.0,56401.125282334964,2.5428540514221565
전북특별자치도,남원시,202606,3450670000,160242,73812.0,46749.44453476399,2.170947813363681
전북특별자치도,무주군,202601,1264410000,59493,22777.0,55512.578478289506,2.611976994336392
전북특별자치도,무주군,202602,1031400000,52847,22871.0,45096.410301254866,2.3106554151545624
전북특별자치도,무주군,202603,548000000,28179,23063.0,23761.002471491134,1.2218271690586653
전북특별자치도,무주군,202604,577310000,28333,23152.0,24935.642709053212,1.2237819626814097
전북특별자치도,무주군,202605,800130000,38366,23202.0,34485.38919058702,1.6535643479010431
전북특별자치도,무주군,202606,793650000,38744,23326.0,34024.26476892738,1.6609791648803909
전북특별자치도,부안군,202601,2036340000,81776,47193.0,43149.19585531753,1.7327993558366708
전북특별자치도,부안군,202602,2112310000,86313,47100.0,44847.34607218684,1.832547770700637
전북특별자치도,부안군,202603,2094310000,86774,47038.0,44523.789276754964,1.8447638079850335
전북특별자치도,부안군,202604,2275430000,92591,47031.0,48381.49305777041,1.9687227573302715
전북특별자치도,부안군,202605,2792310000,113046,47009.0,59399.47669595184,2.4047735540002977
전북특별자치도,부안군,202606,2349330000,98273,46946.0,50043.241170706766,2.09331998466323
전북특별자치도,순창군,202601,834830000,35709,27665.0,30176.396168443884,1.2907645038857762
전북특별자치도,순창군,202602,927730000,39267,27687.0,33507.78343626973,1.4182468306425398
전북특별자치도,순창군,202603,1149310000,51793,27627.0,41600.97006551562,1.8747240018822167
전북특별자치도,순창군,202604,1480450000,65280,27607.0,53625.89198391712,2.364617669431666
전북특별자치도,순창군,202605,1440330000,66576,27611.0,52165.07913512731,2.4112129223860057
전북특별자치도,순창군,202606,1254540000,59123,27584.0,45480.71345707656,2.1433802204176335
전북특별자치도,완주군,202601,3618990000,195021,100372.0,36055.77252620253,1.9429821065635835
전북특별자치도,완주군,202602,3428800000,186694,100355.0,34166.70818593991,1.860335807882019
전북특별자치도,완주군,202603,3778050000,218310,100119.0,37735.594642375574,2.180505198813412
전북특별자치도,완주군,202604,3903480000,227494,100092.0,38998.920992686726,2.272848978939376
