station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM
146,전주,1004.9,1014.3,14.5,1.6,21.3,29.1,16,8.6,1.0,8,6,0,4.2,60.0,5.8,,205.6,52.3,73.9,-4.5,42.3,4,7,5,3,1,,2.1,8.6,W,4,6,13,3,4.0,0,1.0,0.0,2.0,1.0,202604
152,울산,1002.8,1012.4,14.8,1.1,20.1,24.7,11,10.3,4.0,8,0,0,7.6,62.0,5.9,,198.9,50.6,80.8,-16.1,44.4,4,8,6,2,1,,2.2,7.7,WNW,21,6,12,4,1.0,0,0.0,0.0,0.0,0.0,202604
155,창원,1008.7,1012.9,15.6,1.8,21.3,26.9,13,11.3,5.1,8,2,0,7.9,60.0,6.0,,201.3,51.3,132.2,-1.6,65.7,4,9,7,3,2,,1.8,7.7,NE,21,4,13,3,0.0,0,1.0,0.0,0.0,0.0,202604
156,광주,1004.1,1012.4,15.3,1.9,21.7,29.1,13,9.8,1.5,8,10,0,5.6,61.0,6.1,,174.7,44.5,93.9,7.3,32.3,4,8,8,3,1,,1.9,7.2,NE,4,5,13,5,1.0,0,1.0,0.0,1.0,0.0,202604
159,부산,1004.2,1012.4,15.9,2.1,20.5,25.9,13,12.4,7.3,8,2,0,7.5,60.0,6.1,15.5,196.4,50.0,136.1,-4.8,61.5,4,11,9,2,2,,3.1,13.1,WNW,10,4,13,6,0.0,0,0.0,0.0,0.0,0.0,202604
162,통영,1008.7,1012.4,15.2,1.9,20.5,25.0,19,11.2,4.9,8,2,0,7.9,65.0,6.0,,179.6,45.8,161.6,22.8,75.5,9,9,7,4,2,,2.5,11.7,SW,9,7,13,4,,0,,,,,202604
165,목포,1008.5,1013.8,13.4,1.0,18.1,24.4,16,9.8,3.4,8,0,0,6.1,73.0,6.4,14.3,162.7,41.5,101.2,20.9,48.9,9,8,6,2,2,,3.1,12.6,NNE,4,5,15,6,3.0,0,2.0,0.0,0.0,0.0,202604
168,여수,1005.4,1013.3,14.9,1.6,18.9,22.4,27,11.5,5.1,8,0,0,8.2,62.0,6.2,15.6,174.0,44.4,167.0,41.8,67.2,4,10,6,4,2,,3.5,13.9,NNW,21,4,14,4,1.0,1,0.0,0.0,0.0,0.0,202604
169,흑산도,1004.7,1013.7,12.3,1.6,16.9,21.7,25,9.0,4.3,8,0,0,8.8,75.0,6.5,,167.7,42.8,74.2,-14.6,31.1,9,7,5,3,1,,4.9,20.6,SE,9,4,15,3,10.0,2,1.0,0.0,0.0,0.0,202604
170,완도,1009.5,1013.7,14.5,1.6,20.3,25.7,15,9.8,2.7,8,1,0,8.6,69.0,6.4,,152.6,39.0,208.3,66.6,81.8,9,15,9,4,2,,2.7,11.1,SE,9,7,18,6,,0,,,,,202604
172,고창,1007.1,1013.4,13.1,1.2,19.5,26.0,13,7.3,-0.8,8,3,1,4.8,71.0,6.1,,182.8,46.5,76.3,-7.5,40.4,4,8,5,3,1,,2.6,15.1,ESE,9,6,15,4,,1,,,,,202604
174,순천,992.3,1011.9,13.2,,20.4,26.5,15,6.9,-1.4,8,4,1,4.7,65.0,6.2,,170.9,43.6,127.9,,59.5,9,11,8,3,2,,1.7,6.3,WNW,20,6,17,5,,0,,,,,202604
177,홍성,1009.1,1012.4,13.4,,21.0,28.9,19,6.3,-1.2,8,9,2,4.0,61.0,5.0,,243.6,61.8,47.5,,20.5,9,8,5,2,0,,2.0,7.2,WNW,7,8,9,1,,0,,,,,202604
181,서청주,1009.5,1013.6,13.5,,21.0,28.1,19,5.8,-1.3,8,7,1,1.9,57.0,5.1,,228.4,57.9,45.7,,24.1,4,7,3,2,0,,1.9,8.7,NW,6,8,7,2,,0,,,,,202604
184,제주,1010.5,1013.0,15.4,1.2,19.6,24.4,6,11.9,5.9,8,0,0,8.8,68.0,7.1,16.3,128.9,33.0,129.2,39.5,31.7,9,16,14,6,1,,3.0,10.4,SSW,9,3,18,5,0.0,0,2.0,0.0,0.0,0.0,202604
185,고산,1004.5,1013.0,14.5,1.1,17.8,22.4,16,11.6,5.8,8,0,0,10.2,77.0,6.7,,126.7,32.5,149.0,54.3,63.8,9,16,12,3,1,,5.7,20.0,NW,4,5,18,7,,5,,,,,202604
188,성산,1011.0,1013.4,15.1,1.3,18.5,23.1,15,11.4,6.0,8,0,0,9.9,74.0,6.7,,140.3,35.9,252.7,91.4,78.0,9,16,15,9,1,,3.2,12.9,SE,4,4,17,9,,0,,,,,202604
189,서귀포,1006.9,1013.0,16.5,1.5,20.1,23.5,27,13.1,7.9,8,0,0,10.9,69.0,7.0,,141.1,36.2,274.6,87.6,69.1,9,16,14,8,4,,2.1,9.6,SSW,9,2,17,7,3.0,0,3.0,0.0,0.0,0.0,202604
192,진주,1009.6,1013.1,14.3,1.4,21.3,27.0,13,7.7,-1.3,8,5,1,5.4,65.0,5.9,,205.2,52.3,138.3,11.9,56.9,4,10,5,3,2,,0.9,4.3,ENE,23,6,12,5,,0,,,,,202604
201,강화,1008.3,1014.0,12.2,1.5,18.3,25.0,19,6.3,-0.8,8,1,1,1.7,65.0,4.3,,238.1,60.2,23.4,-41.5,15.5,9,6,5,1,0,,2.2,6.4,WNW,20,9,3,1,,0,,,,,202604
202,양평,1007.6,1013.3,14.0,2.0,21.1,29.1,19,7.3,0.7,7,9,0,4.2,57.0,4.5,,226.1,57.2,37.9,-34.6,19.3,9,8,7,1,0,,1.3,4.6,WSW,21,9,4,2,,0,,,,,202604
203,이천,1004.3,1013.8,14.0,2.1,21.4,29.4,19,6.4,-0.5,8,9,1,2.5,59.0,4.5,,207.2,52.5,41.1,-37.4,21.9,9,8,5,1,0,,1.2,4.6,SW,4,9,5,1,,0,,,,,202604
211,인제,988.7,1012.7,12.6,2.0,20.4,29.7,19,5.6,-1.0,7,7,2,0.7,58.0,4.4,,203.4,53.2,53.1,-16.7,16.6,9,9,9,1,0,,1.8,6.9,ENE,15,10,5,2,,0,,,,,202604
212,홍천,996.9,1013.5,13.4,2.2,21.3,29.8,19,6.1,-1.3,7,9,2,3.9,52.0,4.6,,227.7,57.6,39.6,-35.2,23.1,9,8,7,1,0,,1.0,4.6,SSW,27,10,4,2,,0,,,,,202604
216,태백,930.3,1012.7,11.1,2.2,18.3,25.4,19,4.3,-2.6,8,1,2,0.7,52.0,4.8,,212.9,53.9,53.2,-32.6,23.1,4,7,5,2,0,,1.6,8.0,NNE,15,7,8,1,,0,,,,,202604
217,정선군,976.5,1013.4,12.3,1.7,21.3,30.2,19,4.5,-1.9,8,8,3,1.8,54.0,4.9,,204.9,51.9,54.0,-27.4,22.1,4,8,6,2,0,,1.5,6.7,NNE,23,8,9,2,,0,,,,,202604
221,제천,981.9,1013.3,12.0,1.5,19.7,27.1,19,4.3,-2.3,8,6,3,1.3,60.0,5.0,,225.0,57.0,58.4,-26.7,22.9,9,7,5,2,0,,1.7,6.7,NE,23,7,9,2,,0,,,,,202604
226,보은,993.2,1013.5,13.2,2.0,20.4,26.7,19,5.7,-1.6,8,6,2,0.7,60.0,5.3,,208.9,53.0,62.9,-19.3,39.8,4,6,5,2,1,,1.3,6.2,SE,9,8,11,3,,0,,,,,202604
232,천안,1003.8,1014.0,13.4,1.7,21.0,28.0,19,5.8,-1.3,8,6,2,3.0,60.0,4.9,,229.0,58.1,50.1,-17.4,23.8,4,8,4,2,0,,1.3,6.2,ENE,23,8,7,2,,0,,,,,202604
235,보령,1011.9,1013.1,12.8,1.7,19.6,26.4,18,6.6,0.7,8,5,0,3.6,65.0,5.3,,215.7,54.8,56.0,-16.7,22.9,4,5,3,3,0,,1.7,8.3,SSW,10,6,7,1,,0,,,,,202604
236,부여,1012.2,1013.8,13.6,1.8,21.4,28.2,13,6.2,-1.2,8,8,2,3.2,63.0,5.2,,218.0,55.4,57.1,-28.2,25.9,4,7,4,2,0,,1.2,5.5,SSW,10,7,9,2,,0,,,,,202604
238,금산,992.7,1012.9,13.8,2.2,21.2,28.4,19,6.3,-1.6,8,9,2,2.3,60.0,5.6,,195.7,49.7,79.8,-4.9,43.3,4,5,4,3,1,,1.2,5.0,W,11,8,12,3,,0,,,,,202604
239,세종,1002.3,1013.0,14.0,,21.2,28.3,19,7.3,-0.5,8,8,1,4.2,55.0,5.2,,205.6,52.2,51.4,,29.2,4,5,4,2,0,,1.5,7.0,NW,7,7,8,1,,0,,,,,202604
243,부안,1012.4,1013.9,13.3,1.8,19.7,26.9,25,7.8,0.7,8,3,0,4.5,67.0,5.6,,188.5,47.9,88.0,8.0,38.3,4,6,4,3,2,,1.6,8.2,SSE,9,7,10,3,,0,,,,,202604
244,임실,984.0,1013.2,13.4,2.7,20.7,28.2,13,6.2,-2.1,8,6,1,3.0,65.0,6.0,,193.2,50.8,76.5,-7.1,42.6,4,7,7,2,1,,1.3,7.1,WSW,9,3,12,3,,0,,,,,202604
245,정읍,1005.5,1013.7,13.7,1.3,20.4,27.3,16,7.4,-0.3,8,4,1,4.8,66.0,5.9,,194.9,49.6,74.4,-8.1,43.3,4,7,4,2,1,,1.9,8.2,SE,6,6,13,3,,0,,,,,202604
247,남원,997.3,1013.1,14.1,2.2,21.2,28.4,13,7.4,-1.9,8,7,1,6.0,64.0,6.2,,187.5,49.4,92.6,10.8,27.5,17,9,9,3,0,,1.8,8.1,ESE,23,6,15,5,,0,,,,,202604
248,장수,965.8,1013.6,12.2,1.7,19.7,25.9,13,4.5,-3.5,8,4,4,1.8,65.0,5.9,,189.6,48.2,91.0,-5.6,34.5,4,8,8,3,1,,1.5,6.4,SW,10,7,11,2,,0,,,,,202604
251,고창군,1006.3,1013.3,13.3,,19.9,26.6,25,7.1,-0.5,8,3,1,4.7,69.0,6.0,,174.8,44.5,73.7,,34.7,4,9,6,2,1,,1.6,11.1,SE,9,6,14,3,,0,,,,,202604
252,영광군,1009.4,1013.8,12.8,1.4,19.0,25.9,13,7.5,-0.7,8,2,1,5.6,71.0,6.1,,174.7,46.1,78.2,-11.9,44.4,4,7,5,2,1,,1.5,7.1,SSE,9,5,14,4,,0,,,,,202604
253,김해시,1007.2,1013.7,15.9,1.7,22.5,28.4,13,11.0,4.2,8,10,0,8.3,60.0,5.8,,184.9,47.1,108.8,-19.6,52.7,4,10,6,3,2,,1.6,6.9,WNW,10,5,12,4,,0,,,,,202604
254,순창군,998.4,1013.8,14.1,2.1,21.0,28.2,13,7.4,-1.5,8,8,1,4.6,61.0,6.1,,194.5,49.5,114.1,9.3,39.6,4,10,9,3,1,,1.8,9.5,S,9,6,13,5,,0,,,,,202604
255,북창원,1006.6,1012.6,16.5,,22.7,28.8,13,11.7,4.7,8,9,0,7.7,58.0,5.9,,188.8,48.1,89.8,,33.3,4,8,7,3,1,,1.5,7.5,NW,7,5,13,3,,0,,,,,202604
257,양산시,1011.3,1012.0,16.4,2.7,22.7,28.1,13,11.4,3.2,8,9,0,9.0,63.0,5.8,,181.2,46.1,82.9,-43.9,35.3,4,9,7,3,1,,2.1,6.3,ENE,23,5,12,4,,0,,,,,202604
258,보성군,1013.6,1013.8,14.2,,20.3,24.9,27,8.4,0.6,8,0,0,6.5,71.0,6.2,,165.6,42.2,168.3,,83.0,9,11,5,3,2,,2.6,9.5,E,4,7,17,6,,0,,,,,202604
259,강진군,1011.6,1013.5,14.3,2.0,20.7,27.2,15,8.8,0.3,8,3,0,6.9,71.0,6.3,,144.5,36.9,129.6,4.7,64.7,9,11,8,3,2,,1.6,8.4,NW,4,7,18,6,,0,,,,,202604
260,장흥,1008.2,1013.4,13.9,1.7,20.3,26.9,15,7.9,-1.1,8,1,1,5.3,71.0,6.4,,161.2,41.1,141.0,32.5,71.2,9,12,8,3,2,,2.1,7.9,NNW,7,7,17,5,,0,,,,,202604
261,해남,1012.0,1014.0,13.6,1.5,19.4,25.2,25,8.2,-1.2,8,1,1,4.6,75.0,6.5,,149.7,38.2,106.3,11.8,52.2,9,12,8,2,1,,2.6,10.4,E,4,6,19,6,,0,,,,,202604
262,고흥,1007.1,1013.3,14.1,1.4,20.4,25.8,15,8.0,-1.8,8,1,1,9.1,69.0,6.2,,158.0,40.3,193.5,65.3,81.7,4,13,10,3,2,,1.9,8.4,WNW,4,6,16,4,,0,,,,,202604
263,의령군,1011.0,1012.7,14.0,1.1,21.5,27.0,27,7.0,-1.9,8,6,1,5.1,,5.6,,184.3,46.9,105.1,-13.3,43.7,4,9,6,3,1,,1.7,8.4,SW,10,7,11,3,,0,,,,,202604
264,함양군,995.4,1013.4,14.1,1.7,21.6,28.5,15,6.8,-2.3,8,7,1,5.4,56.0,5.9,,176.4,46.4,83.3,-21.4,32.8,4,9,7,3,1,,1.6,7.1,WNW,11,6,12,5,,0,,,,,202604
266,광양시,1003.0,1013.4,15.5,,21.3,26.0,27,10.5,2.9,8,4,0,8.7,61.0,6.1,,178.4,45.5,143.9,,65.7,9,8,8,3,2,,1.8,6.6,W,28,7,14,5,,0,,,,,202604
268,진도군,1011.5,1012.7,13.2,1.1,18.4,23.5,25,8.3,0.4,8,0,0,8.1,73.0,6.4,,154.4,39.4,132.2,5.7,59.0,9,13,8,3,2,,2.1,9.7,WNW,4,5,17,5,,0,,,,,202604
271,봉화,975.2,1013.6,11.4,1.5,19.9,26.4,19,3.3,-3.6,8,4,4,0.9,61.0,4.8,,222.2,56.3,65.7,-15.0,28.5,4,7,5,2,0,,1.4,6.4,NNW,23,8,7,1,,0,,,,,202604
272,영주,988.0,1013.1,13.1,1.3,20.3,26.5,19,6.1,-0.6,8,6,1,3.8,57.0,4.8,,228.4,57.9,70.9,-23.9,35.6,4,7,6,2,1,,2.5,10.5,NW,11,7,9,1,,0,,,,,202604
273,문경,992.1,1012.6,13.8,1.6,20.7,26.6,26,7.0,0.2,8,6,0,2.4,56.0,5.0,,215.0,54.5,67.6,-21.9,39.0,4,6,5,2,1,,1.9,6.7,WNW,20,8,8,2,,0,,,,,202604
276,청송군,988.0,1012.8,12.6,1.6,20.7,27.1,27,4.9,-3.3,8,6,2,1.7,61.0,5.3,,222.8,56.6,58.5,-23.2,34.5,4,6,4,3,1,,1.9,7.9,WNW,11,8,9,1,,0,,,,,202604
277,영덕,1008.1,1013.0,13.6,1.1,19.6,26.5,18,8.0,2.4,8,2,0,6.0,64.0,5.2,,218.1,55.4,85.1,5.6,67.2,4,6,4,1,1,,2.7,12.6,NNE,23,7,10,1,,0,,,,,202604
278,의성,1002.6,1012.3,13.7,2.0,21.6,28.0,27,6.0,-2.1,8,6,2,1.7,64.0,5.2,,201.9,51.3,66.6,-7.0,37.4,4,7,4,3,1,,1.2,6.2,NE,23,8,10,3,,0,,,,,202604
279,구미,1007.1,1013.0,14.9,1.6,22.1,28.3,27,8.3,1.3,8,6,0,5.8,56.0,5.2,,199.5,50.7,76.8,-2.2,49.8,4,8,4,2,1,,1.4,5.2,ESE,9,8,11,3,,0,,,,,202604
281,영천,1002.1,1013.5,13.9,1.2,20.8,26.2,26,7.5,-0.5,8,3,1,4.9,64.0,5.4,,202.6,51.5,67.8,-8.6,34.9,4,8,6,1,1,,1.7,7.1,NW,10,8,10,2,,0,,,,,202604
283,경주시,1008.6,1013.4,14.4,1.7,21.1,27.7,26,8.4,-0.1,8,4,1,4.8,66.0,5.6,,193.7,49.2,73.7,-22.4,39.2,4,8,6,2,1,,2.6,9.6,WNW,21,6,10,3,,0,,,,,202604
284,거창,985.1,1012.1,13.4,1.5,21.1,27.2,15,5.8,-2.6,8,6,1,3.3,63.0,5.6,,207.2,52.7,79.4,-5.4,34.5,4,8,6,3,1,,1.9,9.6,W,10,6,13,4,,0,,,,,202604
285,합천,1009.9,1013.1,15.0,1.8,22.0,27.7,15,8.3,0.1,8,8,0,6.6,65.0,5.6,,191.5,50.5,101.9,20.0,39.9,4,7,6,3,2,,1.0,4.6,ENE,23,8,11,4,,0,,,,,202604
288,밀양,1010.6,1011.6,15.8,2.6,22.8,27.9,15,9.6,0.8,8,9,0,8.8,62.0,5.5,,204.0,51.9,102.1,11.6,40.6,4,9,6,4,1,,1.6,6.9,NW,7,6,10,3,,0,,,,,202604
289,산청,997.4,1013.8,14.2,1.4,21.3,27.8,15,7.5,-1.4,8,6,1,5.6,64.0,5.9,,198.0,50.4,123.0,16.5,54.5,4,9,7,2,2,,1.6,8.3,NNE,9,7,12,4,,0,,,,,202604
294,거제,1008.3,1013.6,14.9,1.5,19.9,25.4,27,10.6,4.3,8,2,0,6.9,66.0,6.0,,182.8,46.6,154.9,-22.3,72.3,9,11,8,4,2,,1.5,6.0,SSW,2,5,13,5,,0,,,,,202604
295,남해,1007.8,1013.2,15.1,1.6,20.6,25.8,27,10.5,4.3,8,1,0,6.7,62.0,6.0,,171.1,43.6,209.6,29.9,84.3,9,9,7,4,3,,1.5,6.1,WNW,4,6,13,4,,0,,,,,202604
296,북부산,1011.9,1012.2,15.8,,21.7,27.7,13,10.5,1.5,8,6,0,7.0,68.0,5.9,,192.5,49.0,90.9,,34.7,9,10,7,3,2,,2.3,8.3,NE,23,5,12,5,,0,,,,,202604
90,속초,1009.4,1011.5,18.3,2.0,22.8,32.7,30,14.4,8.7,4,8,0,12.5,65.0,5.0,,246.8,55.9,134.1,45.6,51.7,20,8,5,4,2,,2.5,8.8,W,30,10,9,5,,0,,,,,202605
93,북춘천,1001.2,1012.5,18.3,,25.7,31.7,16,11.6,3.7,5,16,0,10.2,68.0,4.4,19.7,270.3,61.3,100.5,,54.7,20,9,6,3,1,,1.2,7.1,NW,8,13,8,3,,0,,,,,202605
95,철원,994.6,1012.8,17.8,1.2,24.3,30.2,14,11.6,4.2,5,15,0,8.6,69.0,4.5,,257.6,58.3,98.6,-3.8,50.8,20,12,8,2,1,,1.5,6.1,WNW,8,12,8,3,,0,,,,,202605
98,동두천,998.7,1012.2,18.4,1.0,25.4,31.0,14,12.2,5.6,5,15,0,8.9,62.0,4.4,,236.5,53.6,105.1,9.9,56.6,20,12,9,3,1,,1.1,8.3,WNW,8,12,8,4,,0,,,,,202605
99,파주,1009.4,1013.0,17.4,0.6,24.4,30.7,14,11.0,3.9,9,14,0,7.9,73.0,4.2,,242.1,54.9,93.6,-8.4,55.1,20,12,9,2,1,,1.3,6.2,NNW,8,14,8,4,,0,,,,,202605
100,대관령,924.5,1012.1,14.6,2.1,21.1,28.6,18,8.2,-0.5,9,10,1,5.3,70.0,4.8,,264.1,60.0,125.0,16.8,55.4,20,10,6,3,2,,2.7,9.8,W,8,11,9,4,,0,,,,,202605
101,춘천,1002.6,1011.4,18.6,1.0,25.6,31.4,16,12.0,4.6,5,17,0,8.1,65.0,,18.6,257.1,58.3,104.8,5.4,54.7,20,10,6,4,1,,1.6,8.2,W,8,12,8,3,,0,,,,,202605
102,백령도,1007.0,1011.3,15.5,1.0,19.5,26.8,30,12.2,7.9,3,2,0,9.3,78.0,4.7,,229.3,52.0,75.6,1.3,47.6,20,11,7,2,1,,2.8,8.6,NNW,3,11,6,5,10.0,0,0.0,0.0,0.0,0.0,202605
104,북강릉,1001.5,1010.3,19.0,,24.0,32.7,30,13.9,7.9,9,13,0,10.2,66.0,4.8,18.6,235.6,57.3,148.6,,63.0,20,8,5,4,2,,1.7,7.5,WSW,30,10,10,5,1.0,0,0.0,0.0,0.0,0.0,202605
105,강릉,1008.3,1011.5,20.4,2.5,25.0,33.6,31,16.0,9.4,4,16,0,12.4,58.0,,19.3,242.7,57.0,144.9,65.7,60.1,20,7,4,4,2,,2.1,6.8,WNW,8,10,10,5,,0,,,,,202605
106,동해,1007.1,1011.8,18.7,2.1,23.7,33.6,30,14.8,8.9,9,12,0,10.4,65.0,4.6,,257.6,58.5,102.3,39.0,61.5,20,6,4,2,1,,2.3,8.3,NNE,22,12,11,5,,0,,,,,202605
108,서울,1002.3,1012.3,19.6,1.4,25.3,31.5,14,14.6,8.1,4,16,0,10.7,60.0,4.1,18.5,253.5,57.6,123.4,19.8,63.1,20,11,9,4,1,,2.3,7.6,WNW,8,15,9,4,0.0,0,1.0,0.0,0.0,0.0,202605
112,인천,1004.2,1012.3,18.6,1.8,23.1,28.9,26,14.7,9.5,5,11,0,10.4,70.0,4.1,17.4,258.8,58.8,100.9,4.6,56.0,20,11,9,2,1,,2.4,7.6,WNW,8,12,7,4,3.0,0,0.0,0.0,0.0,0.0,202605
114,원주,994.6,1012.1,19.3,1.4,26.1,32.4,26,13.1,5.3,5,18,0,8.1,63.0,4.2,,264.7,60.2,93.6,7.5,55.7,20,11,9,2,1,,1.3,6.2,WNW,8,13,8,2,,0,,,,,202605
115,울릉도,986.2,1011.9,18.0,2.2,21.3,29.8,31,14.9,9.3,4,4,0,12.3,71.0,4.5,17.1,247.6,56.3,144.7,36.2,48.7,21,10,7,5,2,,4.3,12.2,NE,22,10,6,3,5.0,0,0.0,0.0,0.0,0.0,202605
119,수원,1007.5,1012.2,18.5,0.9,24.7,30.6,14,12.9,5.7,5,16,0,10.0,66.0,4.1,18.1,259.1,59.0,102.6,7.6,70.0,20,10,8,2,1,,2.0,7.6,WNW,8,14,8,3,0.0,0,0.0,0.0,0.0,0.0,202605
121,영월,984.6,1012.5,18.1,1.1,26.3,32.9,18,10.7,2.8,5,19,0,7.5,66.0,4.3,,230.8,54.3,86.8,8.4,52.1,20,8,6,3,1,,1.5,9.0,W,8,15,8,5,,0,,,,,202605
127,충주,998.2,1011.6,19.0,1.5,26.4,32.0,31,11.9,2.9,5,19,0,9.1,60.0,4.4,,253.1,57.7,74.8,-12.6,49.8,20,8,5,2,1,,1.5,6.5,WSW,8,13,8,4,,0,,,,,202605
129,서산,1009.6,1012.6,18.0,1.4,24.0,30.1,26,12.6,4.9,9,13,0,9.0,72.0,,17.5,254.3,58.0,113.9,12.8,69.3,20,9,8,3,1,,2.1,7.1,SW,7,13,6,3,,0,,,,,202605
130,울진,1006.2,1011.9,18.1,1.8,23.2,33.2,30,14.0,7.5,9,11,0,11.5,70.0,4.5,,273.5,62.3,101.5,31.0,57.9,20,9,6,2,1,,1.9,6.4,NW,8,11,10,4,,0,,,,,202605
131,청주,1005.2,1012.0,20.6,1.9,26.6,32.3,31,15.0,7.6,5,19,0,11.8,56.0,4.3,,256.3,58.5,107.3,24.5,64.9,20,10,8,3,1,,1.5,5.6,WNW,8,13,9,2,0.0,0,0.0,0.0,0.0,0.0,202605
133,대전,1004.6,1012.5,19.7,1.2,26.1,31.7,31,13.6,6.1,5,20,0,11.0,63.0,4.1,20.2,274.4,62.7,139.5,47.7,74.0,20,9,6,4,1,,1.8,8.8,NW,8,13,7,3,1.0,0,0.0,0.0,0.0,0.0,202605
135,추풍령,983.7,1012.2,17.9,0.8,24.7,31.8,18,11.0,2.4,5,14,0,9.5,65.0,4.1,,264.7,60.6,118.8,38.7,82.4,20,10,9,2,1,,2.1,9.9,W,8,15,8,4,,0,,,,,202605
136,안동,996.5,1013.0,19.2,1.4,26.3,33.0,18,12.3,3.7,5,19,0,10.5,63.0,4.0,,245.6,57.9,97.0,11.9,75.9,20,7,5,1,1,,1.5,7.4,WNW,8,13,7,4,2.0,0,0.0,0.0,0.0,0.0,202605
137,상주,1000.2,1011.4,19.7,1.1,26.7,33.9,18,13.2,4.9,5,22,0,10.2,63.0,4.1,,266.1,60.8,119.8,32.2,91.1,20,9,6,3,1,,1.2,7.7,WNW,8,14,8,4,,0,,,,,202605
138,포항,1011.2,1011.7,20.1,1.5,24.9,33.7,18,15.6,9.7,5,16,0,11.5,60.0,4.3,18.8,269.1,61.6,83.1,-1.5,45.7,20,9,6,3,1,,2.7,8.0,W,8,13,8,4,0.0,0,1.0,0.0,0.0,0.0,202605
140,군산,1010.1,1013.4,18.0,0.9,23.4,29.9,25,13.2,6.6,9,13,0,9.3,74.0,4.3,,245.6,56.3,125.7,39.9,65.8,20,8,6,4,1,,2.4,9.8,WNW,3,12,10,3,,0,,,,,202605
143,대구,1005.4,1011.7,20.3,0.6,26.8,34.7,18,14.0,6.4,5,21,0,10.5,57.0,4.0,,273.6,62.7,81.7,3.8,57.0,20,9,6,1,1,,2.2,9.8,W,8,15,7,4,0.0,0,0.0,0.0,0.0,0.0,202605
146,전주,1005.4,1012.5,19.5,1.0,26.0,32.3,31,14.0,6.2,5,20,0,10.0,67.0,4.3,,240.0,56.9,129.3,46.5,73.6,20,8,6,3,1,,2.1,8.3,WNW,8,12,8,4,1.0,0,0.0,0.0,0.0,0.0,202605
152,울산,1002.2,1011.7,19.0,0.8,24.4,31.8,17,13.7,7.3,5,14,0,10.1,63.0,4.3,,273.8,62.9,87.5,-19.9,34.3,20,9,7,3,1,,1.8,7.8,WNW,4,11,8,5,0.0,0,0.0,0.0,0.0,0.0,202605
155,창원,1008.3,1012.4,19.5,1.0,25.1,32.2,17,14.7,9.2,1,12,0,11.3,66.0,4.4,,256.3,59.0,147.0,0.6,71.4,20,8,7,4,1,,1.7,6.2,S,7,13,8,4,1.0,0,0.0,0.0,0.0,0.0,202605
156,광주,1003.4,1011.6,19.9,1.2,26.1,33.0,31,14.5,7.2,5,18,0,10.1,68.0,4.4,,237.9,54.7,93.9,2.5,35.7,20,10,7,3,1,,1.7,5.8,SSE,10,15,9,4,0.0,0,1.0,0.0,0.0,0.0,202605
159,부산,1003.8,1011.9,19.4,1.5,24.0,30.7,30,15.7,10.5,1,11,0,10.1,65.0,4.3,19.5,255.0,58.7,110.2,-45.7,27.9,20,7,6,5,0,,2.9,12.3,NW,4,12,8,4,0.0,0,0.0,0.0,0.0,0.0,202605
162,통영,1008.2,1011.9,18.7,1.1,23.7,29.4,30,14.4,8.6,1,12,0,11.0,71.0,4.2,,250.0,57.6,164.7,5.1,63.8,20,8,7,5,1,,2.2,8.3,W,8,13,8,3,,0,,,,,202605
165,목포,1007.7,1012.9,18.5,1.0,23.0,28.5,31,14.7,8.7,5,11,0,10.4,78.0,4.4,18.8,244.8,56.4,115.4,24.1,58.3,12,8,7,2,2,,3.0,10.5,WNW,12,15,10,4,3.0,0,1.0,0.0,0.0,0.0,202605
168,여수,1005.1,1012.8,18.9,1.0,23.0,29.5,31,15.5,9.8,5,9,0,12.6,69.0,4.2,19.7,253.8,58.5,267.1,123.6,124.0,20,7,7,5,3,,3.3,12.6,NW,8,14,9,4,1.0,0,1.0,0.0,0.0,0.0,202605
169,흑산도,1003.8,1012.6,17.1,1.9,21.7,26.8,18,13.7,8.1,5,4,0,13.2,80.0,4.7,,259.8,59.9,61.0,-35.7,24.7,20,11,8,2,0,,4.9,15.0,SE,25,12,12,5,13.0,5,1.0,0.0,0.0,0.0,202605
170,완도,1009.0,1013.2,19.0,1.4,24.9,32.6,31,14.0,7.3,5,17,0,12.6,72.0,4.3,,251.8,58.2,241.7,94.7,138.4,20,10,7,4,1,,2.8,9.4,SE,22,13,9,3,,0,,,,,202605
172,고창,1006.2,1012.4,18.4,0.5,24.3,30.8,18,12.8,3.5,5,15,0,9.6,75.0,4.3,,247.2,56.8,106.3,36.7,35.6,20,9,7,4,2,,2.5,8.7,W,7,14,10,5,,0,,,,,202605
