SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,mapping_confidence,nominal_amt_growth_pct_m,real_amt_growth_pct_m,nominal_real_type
경기도,남양주시,8006,서양음식,MEDIUM,2.8844352695355844,2.614365432798497,명목+/실질+
경기도,남양주시,8021,스넥,MEDIUM,4.812235832425745,4.537105553048059,명목+/실질+
경기도,남양주시,8301,제과점,HIGH,0.4244968288797099,0.5213595440287171,명목+/실질+
경기도,동두천시,4004,대형할인점,MEDIUM,-2.6206902666851963,-2.2839025291495907,명목-/실질-
경기도,동두천시,4010,편의점,MEDIUM,3.075561412253036,3.4320497178113167,명목+/실질+
경기도,동두천시,4020,슈퍼마켓,MEDIUM,-3.2844460088852876,-2.9499538800913645,명목-/실질-
경기도,동두천시,8001,일반한식,MEDIUM,2.6700445234192327,2.4005374586277264,명목+/실질+
경기도,동두천시,8004,일식회집,MEDIUM,0.12786389884095226,-0.13496998643178473,명목+/실질-
경기도,동두천시,8005,중국음식,MEDIUM,0.09096608840032831,-0.17177094076759103,명목+/실질-
경기도,동두천시,8006,서양음식,MEDIUM,2.998441499742083,2.728072398651908,명목+/실질+
경기도,동두천시,8021,스넥,MEDIUM,6.350922732082198,6.071753426600365,명목+/실질+
경기도,동두천시,8301,제과점,HIGH,-0.5591712077982383,-0.4632572726761,명목-/실질-
경기도,부천시 소사구,4004,대형할인점,MEDIUM,-4.942408516432149,-4.61365047471881,명목-/실질-
경기도,부천시 소사구,4010,편의점,MEDIUM,2.5881398758519545,2.9429424270450064,명목+/실질+
경기도,부천시 소사구,4020,슈퍼마켓,MEDIUM,-1.6915760380810936,-1.3515749456776889,명목-/실질-
경기도,부천시 소사구,8001,일반한식,MEDIUM,0.7278144061423046,0.46340566131819305,명목+/실질+
경기도,부천시 소사구,8004,일식회집,MEDIUM,-0.28534329811547865,-0.5470925217486992,명목-/실질-
경기도,부천시 소사구,8005,중국음식,MEDIUM,0.5454175296682583,0.28148757344362185,명목+/실질+
경기도,부천시 소사구,8006,서양음식,MEDIUM,3.146478908471445,2.8757212117815865,명목+/실질+
경기도,부천시 소사구,8021,스넥,MEDIUM,4.729582233158899,4.454668918028839,명목+/실질+
경기도,부천시 소사구,8301,제과점,HIGH,-0.8415190090053877,-0.745877407581987,명목-/실질-
경기도,부천시 오정구,4004,대형할인점,MEDIUM,-21.523042948221228,-21.25162926818447,명목-/실질-
경기도,부천시 오정구,4010,편의점,MEDIUM,2.854465983110388,3.2101896269597976,명목+/실질+
경기도,부천시 오정구,4020,슈퍼마켓,MEDIUM,0.007640141880606313,0.35351799778145593,명목+/실질+
경기도,부천시 오정구,8001,일반한식,MEDIUM,1.5197380114869474,1.2532504810987861,명목+/실질+
경기도,부천시 오정구,8004,일식회집,MEDIUM,-0.46768286683971205,-0.728953452305678,명목-/실질-
경기도,부천시 오정구,8005,중국음식,MEDIUM,-0.08622909397471919,-0.3485009888991603,명목-/실질-
경기도,부천시 오정구,8006,서양음식,MEDIUM,3.276647737786303,3.0055483502041396,명목+/실질+
경기도,부천시 오정구,8021,스넥,MEDIUM,3.831500969024976,3.5589451014497406,명목+/실질+
경기도,부천시 오정구,8301,제과점,HIGH,-2.0045800174525934,-1.9100602264510074,명목-/실질-
경기도,부천시 원미구,4004,대형할인점,MEDIUM,-1.6780959461383624,-1.338048232643795,명목-/실질-
경기도,부천시 원미구,4010,편의점,MEDIUM,2.8450165063823363,3.20070746908123,명목+/실질+
경기도,부천시 원미구,4020,슈퍼마켓,MEDIUM,-0.1300756506180061,0.2153259132416121,명목-/실질+
경기도,부천시 원미구,8001,일반한식,MEDIUM,1.1284056626504912,0.8629453728093893,명목+/실질+
경기도,부천시 원미구,8004,일식회집,MEDIUM,0.6748821238563103,0.4106123253441711,명목+/실질+
경기도,부천시 원미구,8005,중국음식,MEDIUM,4.023332347227892,3.7502729256520304,명목+/실질+
경기도,부천시 원미구,8006,서양음식,MEDIUM,3.301118334491443,3.029954712022491,명목+/실질+
경기도,부천시 원미구,8021,스넥,MEDIUM,4.425799018294549,4.151683128771403,명목+/실질+
경기도,부천시 원미구,8301,제과점,HIGH,-1.022791394468029,-0.9273246361953724,명목-/실질-
경기도,성남시 분당구,4004,대형할인점,MEDIUM,-2.2150794588838387,-1.8768889105595012,명목-/실질-
경기도,성남시 분당구,4010,편의점,MEDIUM,2.605418695747629,2.960281005986588,명목+/실질+
경기도,성남시 분당구,4020,슈퍼마켓,MEDIUM,-1.3548583723975938,-1.0136927371243163,명목-/실질-
경기도,성남시 분당구,8001,일반한식,MEDIUM,0.35804477468569007,0.09460666865379573,명목+/실질+
경기도,성남시 분당구,8004,일식회집,MEDIUM,-0.5224933851296224,-0.7836200939471685,명목-/실질-
경기도,성남시 분당구,8005,중국음식,MEDIUM,-1.8078832974529762,-2.0656358803122017,명목-/실질-
경기도,성남시 분당구,8006,서양음식,MEDIUM,2.7009667323566386,2.431378497309178,명목+/실질+
경기도,성남시 분당구,8021,스넥,MEDIUM,2.1342636422973134,1.866162992914584,명목+/실질+
경기도,성남시 분당구,8301,제과점,HIGH,-0.06540615510674665,0.030984032574731132,명목-/실질+
경기도,성남시 수정구,4004,대형할인점,MEDIUM,-1.7333687424392656,-1.3935121907022219,명목-/실질-
경기도,성남시 수정구,4010,편의점,MEDIUM,2.624269455830648,2.979196961693167,명목+/실질+
경기도,성남시 수정구,4020,슈퍼마켓,MEDIUM,-2.360101633706346,-2.022412646650967,명목-/실질-
경기도,성남시 수정구,8001,일반한식,MEDIUM,2.4775438544677684,2.208542100553552,명목+/실질+
경기도,성남시 수정구,8004,일식회집,MEDIUM,0.8869827364387982,0.6221561775416975,명목+/실질+
경기도,성남시 수정구,8005,중국음식,MEDIUM,0.4496369051489863,0.18595837138265053,명목+/실질+
경기도,성남시 수정구,8006,서양음식,MEDIUM,3.889129690209407,3.61642254825282,명목+/실질+
경기도,성남시 수정구,8021,스넥,MEDIUM,2.5358008528864833,2.2666461753738076,명목+/실질+
경기도,성남시 수정구,8301,제과점,HIGH,-1.6132089985741682,-1.5183117174111065,명목-/실질-
경기도,성남시 중원구,4004,대형할인점,MEDIUM,-22.282984271848548,-22.014198859764576,명목-/실질-
경기도,성남시 중원구,4010,편의점,MEDIUM,1.4828649625510837,1.833844904625007,명목+/실질+
경기도,성남시 중원구,4020,슈퍼마켓,MEDIUM,-1.9745571331501894,-1.6355347349171077,명목-/실질-
경기도,성남시 중원구,8001,일반한식,MEDIUM,-0.29064650707581896,-0.5523818098788397,명목-/실질-
경기도,성남시 중원구,8004,일식회집,MEDIUM,-0.8276452771543116,-1.0879709676112772,명목-/실질-
경기도,성남시 중원구,8005,중국음식,MEDIUM,-0.6980958964880254,-0.9587616517953192,명목-/실질-
경기도,성남시 중원구,8006,서양음식,MEDIUM,3.0744389218417956,2.803870328852529,명목+/실질+
경기도,성남시 중원구,8021,스넥,MEDIUM,3.993524850070132,3.7205436726512233,명목+/실질+
경기도,성남시 중원구,8301,제과점,HIGH,0.36176961288741505,0.4585718255829678,명목+/실질+
경기도,수원시 권선구,4004,대형할인점,MEDIUM,-2.874650518873153,-2.5387411065073193,명목-/실질-
경기도,수원시 권선구,4010,편의점,MEDIUM,2.2235198520684074,2.5770613596860374,명목+/실질+
경기도,수원시 권선구,4020,슈퍼마켓,MEDIUM,2.088564012893851,2.441638773808985,명목+/실질+
경기도,수원시 권선구,8001,일반한식,MEDIUM,1.1204905247871986,0.855051012044205,명목+/실질+
경기도,수원시 권선구,8004,일식회집,MEDIUM,9.377585157582443,9.09047091635802,명목+/실질+
경기도,수원시 권선구,8005,중국음식,MEDIUM,-0.14575298670346618,-0.4078686324543635,명목-/실질-
경기도,수원시 권선구,8006,서양음식,MEDIUM,2.2306519356510908,1.9622982686902293,명목+/실질+
경기도,수원시 권선구,8021,스넥,MEDIUM,3.3320624677836634,3.0608176175081536,명목+/실질+
경기도,수원시 권선구,8301,제과점,HIGH,-3.237765309710513,-3.1444349662985775,명목-/실질-
경기도,수원시 영통구,4004,대형할인점,MEDIUM,-7.586416935963859,-7.26680323524098,명목-/실질-
경기도,수원시 영통구,4010,편의점,MEDIUM,3.529323042570792,3.8873806892269815,명목+/실질+
경기도,수원시 영통구,4020,슈퍼마켓,MEDIUM,-0.7786111082989067,-0.4354525136086139,명목-/실질-
경기도,수원시 영통구,8001,일반한식,MEDIUM,0.4752942337371576,0.21154834993342791,명목+/실질+
경기도,수원시 영통구,8002,갈비전문점,MEDIUM,0.7441085908679029,0.479657074094885,명목+/실질+
경기도,수원시 영통구,8004,일식회집,MEDIUM,0.7010410809496102,0.43670261563419943,명목+/실질+
경기도,수원시 영통구,8005,중국음식,MEDIUM,-1.4467178436845414,-1.7054184795207175,명목-/실질-
경기도,수원시 영통구,8006,서양음식,MEDIUM,1.7203250321779309,1.453310964381291,명목+/실질+
경기도,수원시 영통구,8021,스넥,MEDIUM,11.703389988008027,11.410170549927091,명목+/실질+
경기도,수원시 영통구,8301,제과점,HIGH,0.194854744692104,0.29149596253234233,명목+/실질+
경기도,수원시 장안구,4004,대형할인점,MEDIUM,-4.889628415418637,-4.560687832969849,명목-/실질-
경기도,수원시 장안구,4010,편의점,MEDIUM,4.165098380166112,4.52535486493372,명목+/실질+
경기도,수원시 장안구,4020,슈퍼마켓,MEDIUM,-3.465687637662359,-3.1318223356375947,명목-/실질-
경기도,수원시 장안구,8001,일반한식,MEDIUM,2.2843037120912855,2.015809210158876,명목+/실질+
경기도,수원시 장안구,8004,일식회집,MEDIUM,0.38557092118217745,0.1220605594990174,명목+/실질+
경기도,수원시 장안구,8005,중국음식,MEDIUM,0.288990317201362,0.025733477908452023,명목+/실질+
경기도,수원시 장안구,8006,서양음식,MEDIUM,2.934039796984922,2.6638397492340946,명목+/실질+
경기도,수원시 장안구,8021,스넥,MEDIUM,5.404610349889579,5.127925097801161,명목+/실질+
경기도,수원시 장안구,8301,제과점,HIGH,-1.232324219760358,-1.1370595627580675,명목-/실질-
경기도,수원시 팔달구,4004,대형할인점,MEDIUM,-3.158038123767562,-2.823108811492249,명목-/실질-
경기도,수원시 팔달구,4010,편의점,MEDIUM,2.466853402539527,2.82123648272717,명목+/실질+
경기도,수원시 팔달구,4020,슈퍼마켓,MEDIUM,-1.155814165858009,-0.813960133345241,명목-/실질-
경기도,수원시 팔달구,8001,일반한식,MEDIUM,0.7076308215895861,0.4432750583204671,명목+/실질+
경기도,수원시 팔달구,8004,일식회집,MEDIUM,0.6592119434212496,0.3949832788578027,명목+/실질+
경기도,수원시 팔달구,8005,중국음식,MEDIUM,-0.3182455167903066,-0.5799083726773446,명목-/실질-
경기도,수원시 팔달구,8006,서양음식,MEDIUM,3.6214713918442283,3.3494668482229635,명목+/실질+
경기도,수원시 팔달구,8021,스넥,MEDIUM,4.192501137428061,3.9189976507473037,명목+/실질+
경기도,수원시 팔달구,8301,제과점,HIGH,-1.1106335537852317,-1.0152515221513363,명목-/실질-
경기도,시흥시,4004,대형할인점,MEDIUM,-1.67053779049363,-1.3304639370095053,명목-/실질-
경기도,시흥시,4010,편의점,MEDIUM,2.82377267527776,3.179390165882392,명목+/실질+
경기도,시흥시,4020,슈퍼마켓,MEDIUM,-1.4500779604337686,-1.1092416434695547,명목-/실질-
경기도,시흥시,8001,일반한식,MEDIUM,1.772876543216179,1.50572452862536,명목+/실질+
경기도,시흥시,8003,한정식,MEDIUM,26.820906894044295,26.488004239430097,명목+/실질+
경기도,시흥시,8004,일식회집,MEDIUM,4.436376443048425,4.162232787970907,명목+/실질+
경기도,시흥시,8005,중국음식,MEDIUM,0.2384185754723802,-0.024705513886278785,명목+/실질-
경기도,시흥시,8006,서양음식,MEDIUM,2.9423756672008716,2.6721537379367453,명목+/실질+
경기도,시흥시,8021,스넥,MEDIUM,5.367663145159318,5.091074878834764,명목+/실질+
경기도,시흥시,8301,제과점,HIGH,-0.4465996212043417,-0.350577107101416,명목-/실질-
경기도,안산시 단원구,4004,대형할인점,MEDIUM,-1.9483101635866,-1.6091969898332843,명목-/실질-
경기도,안산시 단원구,4010,편의점,MEDIUM,3.1118339924844487,3.4684477472808157,명목+/실질+
경기도,안산시 단원구,4020,슈퍼마켓,MEDIUM,-1.070129331937285,-0.7279789571991337,명목-/실질-
경기도,안산시 단원구,8001,일반한식,MEDIUM,2.1420091869768876,1.8738882056752282,명목+/실질+
경기도,안산시 단원구,8002,갈비전문점,MEDIUM,9.618812049487037,9.331064591905683,명목+/실질+
경기도,안산시 단원구,8004,일식회집,MEDIUM,0.02669498039712426,-0.235873338240241,명목+/실질-
경기도,안산시 단원구,8005,중국음식,MEDIUM,0.14837008975298088,-0.1145176239111155,명목+/실질-
경기도,안산시 단원구,8006,서양음식,MEDIUM,1.577472523530093,1.3108334410612337,명목+/실질+
경기도,안산시 단원구,8021,스넥,MEDIUM,5.173615942954565,4.89753704713015,명목+/실질+
경기도,안산시 단원구,8301,제과점,HIGH,-0.7844034220534251,-0.6887067307765062,명목-/실질-
경기도,안산시 상록구,4004,대형할인점,MEDIUM,-0.955286185317775,-0.6127386239122149,명목-/실질-
경기도,안산시 상록구,4010,편의점,MEDIUM,3.278558998119064,3.635749373735769,명목+/실질+
경기도,안산시 상록구,4020,슈퍼마켓,MEDIUM,-1.7986692524063237,-1.4590385434184816,명목-/실질-
경기도,안산시 상록구,8001,일반한식,MEDIUM,2.903576984443084,2.633456901040294,명목+/실질+
경기도,안산시 상록구,8002,갈비전문점,MEDIUM,4.771126100894291,4.496103733840411,명목+/실질+
경기도,안산시 상록구,8004,일식회집,MEDIUM,2.851219000845645,2.5812363562307032,명목+/실질+
경기도,안산시 상록구,8005,중국음식,MEDIUM,0.8297756401731089,0.5650992488992596,명목+/실질+
경기도,안산시 상록구,8006,서양음식,MEDIUM,4.2360831797615734,3.9624652909845013,명목+/실질+
경기도,안산시 상록구,8021,스넥,MEDIUM,5.521169989431544,5.244178770335104,명목+/실질+
경기도,안산시 상록구,8301,제과점,HIGH,-1.1344414300025527,-1.0390823618447054,명목-/실질-
경기도,안성시,4004,대형할인점,MEDIUM,-2.6145775590461255,-2.277768680623407,명목-/실질-
경기도,안성시,4010,편의점,MEDIUM,5.3066300750733095,5.670834563558605,명목+/실질+
경기도,안성시,4020,슈퍼마켓,MEDIUM,-1.124727481632021,-0.7827659353767262,명목-/실질-
경기도,안성시,8001,일반한식,MEDIUM,4.683254017099651,4.408462312723437,명목+/실질+
경기도,안성시,8004,일식회집,MEDIUM,3.12824456906649,2.857534737197615,명목+/실질+
경기도,안성시,8005,중국음식,MEDIUM,2.1724177874420634,1.9042169840979193,명목+/실질+
경기도,안성시,8006,서양음식,MEDIUM,3.368425037973724,3.097084736589608,명목+/실질+
경기도,안성시,8021,스넥,MEDIUM,4.500790339253838,4.226477598829135,명목+/실질+
경기도,안성시,8301,제과점,HIGH,1.8096795179987506,1.9078782872031155,명목+/실질+
경기도,안양시 동안구,4004,대형할인점,MEDIUM,-2.581616334124356,-2.2446934588330283,명목-/실질-
경기도,안양시 동안구,4010,편의점,MEDIUM,3.0463143018388283,3.4027014558466693,명목+/실질+
경기도,안양시 동안구,4020,슈퍼마켓,MEDIUM,-1.3792151162925368,-1.0381337191668016,명목-/실질-
경기도,안양시 동안구,8001,일반한식,MEDIUM,0.5925424086974717,0.32848875049247955,명목+/실질+
경기도,안양시 동안구,8004,일식회집,MEDIUM,1.1157172143160208,0.8502902314291353,명목+/실질+
경기도,안양시 동안구,8005,중국음식,MEDIUM,-0.2260882761287076,-0.4879930431545888,명목-/실질-
경기도,안양시 동안구,8006,서양음식,MEDIUM,2.073330928989482,1.8053902269096842,명목+/실질+
경기도,안양시 동안구,8021,스넥,MEDIUM,3.365482653422304,3.0941500757459903,명목+/실질+
경기도,안양시 동안구,8301,제과점,HIGH,-0.9075187204136727,-0.8119407778727477,명목-/실질-
경기도,안양시 만안구,4004,대형할인점,MEDIUM,-14.207872645072664,-13.91115934376279,명목-/실질-
경기도,안양시 만안구,4010,편의점,MEDIUM,2.980705213228521,3.3368654572637926,명목+/실질+
경기도,안양시 만안구,4020,슈퍼마켓,MEDIUM,-0.7421590393046025,-0.3988743746117586,명목-/실질-
경기도,안양시 만안구,8001,일반한식,MEDIUM,2.889974440384855,2.619890063421709,명목+/실질+
경기도,안양시 만안구,8002,갈비전문점,MEDIUM,6.364046883090499,6.084843126942626,명목+/실질+
경기도,안양시 만안구,8004,일식회집,MEDIUM,1.6843072664015037,1.417387744607837,명목+/실질+
경기도,안양시 만안구,8005,중국음식,MEDIUM,0.87282003009193,0.6080306480500663,명목+/실질+
경기도,안양시 만안구,8006,서양음식,MEDIUM,2.777246028512276,2.507457561651667,명목+/실질+
경기도,안양시 만안구,8021,스넥,MEDIUM,4.644163084364634,4.369473993000567,명목+/실질+
경기도,안양시 만안구,8301,제과점,HIGH,-1.1901242593866384,-1.0948188991408683,명목-/실질-
경기도,양주시,4004,대형할인점,MEDIUM,-2.86884395857614,-2.532914464138255,명목-/실질-
경기도,양주시,4010,편의점,MEDIUM,3.7316343801559357,4.090391723470492,명목+/실질+
