SIDO_NM,CCG_NM,STRD_YYMM,AGE_CD,population_age,population_total
경기도,화성시 병점구,202604,4,30855.0,174580.0
경기도,화성시 병점구,202604,5,27760.0,174580.0
경기도,화성시 병점구,202604,6,31555.0,174580.0
경기도,화성시 병점구,202605,1,32810.0,174699.0
경기도,화성시 병점구,202605,2,22010.0,174699.0
경기도,화성시 병점구,202605,3,29508.0,174699.0
경기도,화성시 병점구,202605,4,30898.0,174699.0
경기도,화성시 병점구,202605,5,27764.0,174699.0
경기도,화성시 병점구,202605,6,31709.0,174699.0
경기도,화성시 병점구,202606,1,32752.0,174794.0
경기도,화성시 병점구,202606,2,22002.0,174794.0
경기도,화성시 병점구,202606,3,29531.0,174794.0
경기도,화성시 병점구,202606,4,30881.0,174794.0
경기도,화성시 병점구,202606,5,27786.0,174794.0
경기도,화성시 병점구,202606,6,31842.0,174794.0
경기도,화성시 효행구,202601,1,,
경기도,화성시 효행구,202601,2,,
경기도,화성시 효행구,202601,3,,
경기도,화성시 효행구,202601,4,,
경기도,화성시 효행구,202601,5,,
경기도,화성시 효행구,202601,6,,
경기도,화성시 효행구,202602,1,28903.0,159440.0
경기도,화성시 효행구,202602,2,16646.0,159440.0
경기도,화성시 효행구,202602,3,26044.0,159440.0
경기도,화성시 효행구,202602,4,26173.0,159440.0
경기도,화성시 효행구,202602,5,25656.0,159440.0
경기도,화성시 효행구,202602,6,36018.0,159440.0
경기도,화성시 효행구,202603,1,28921.0,159451.0
경기도,화성시 효행구,202603,2,16590.0,159451.0
경기도,화성시 효행구,202603,3,25973.0,159451.0
경기도,화성시 효행구,202603,4,26112.0,159451.0
경기도,화성시 효행구,202603,5,25662.0,159451.0
경기도,화성시 효행구,202603,6,36193.0,159451.0
경기도,화성시 효행구,202604,1,28874.0,159444.0
경기도,화성시 효행구,202604,2,16538.0,159444.0
경기도,화성시 효행구,202604,3,25900.0,159444.0
경기도,화성시 효행구,202604,4,26125.0,159444.0
경기도,화성시 효행구,202604,5,25685.0,159444.0
경기도,화성시 효행구,202604,6,36322.0,159444.0
경기도,화성시 효행구,202605,1,28970.0,159975.0
경기도,화성시 효행구,202605,2,16536.0,159975.0
경기도,화성시 효행구,202605,3,25941.0,159975.0
경기도,화성시 효행구,202605,4,26176.0,159975.0
경기도,화성시 효행구,202605,5,25847.0,159975.0
경기도,화성시 효행구,202605,6,36505.0,159975.0
경기도,화성시 효행구,202606,1,29023.0,160481.0
경기도,화성시 효행구,202606,2,16586.0,160481.0
경기도,화성시 효행구,202606,3,26016.0,160481.0
경기도,화성시 효행구,202606,4,26283.0,160481.0
경기도,화성시 효행구,202606,5,25907.0,160481.0
경기도,화성시 효행구,202606,6,36666.0,160481.0
경상남도,거제시,202601,1,43306.0,230871.0
경상남도,거제시,202601,2,18450.0,230871.0
경상남도,거제시,202601,3,22501.0,230871.0
경상남도,거제시,202601,4,44397.0,230871.0
경상남도,거제시,202601,5,45295.0,230871.0
경상남도,거제시,202601,6,56922.0,230871.0
경상남도,거제시,202602,1,42867.0,230117.0
경상남도,거제시,202602,2,18256.0,230117.0
경상남도,거제시,202602,3,22181.0,230117.0
경상남도,거제시,202602,4,44230.0,230117.0
경상남도,거제시,202602,5,45360.0,230117.0
경상남도,거제시,202602,6,57223.0,230117.0
경상남도,거제시,202603,1,42508.0,229585.0
경상남도,거제시,202603,2,17994.0,229585.0
경상남도,거제시,202603,3,22109.0,229585.0
경상남도,거제시,202603,4,44049.0,229585.0
경상남도,거제시,202603,5,45326.0,229585.0
경상남도,거제시,202603,6,57599.0,229585.0
경상남도,거제시,202604,1,42389.0,229490.0
경상남도,거제시,202604,2,17949.0,229490.0
경상남도,거제시,202604,3,22084.0,229490.0
경상남도,거제시,202604,4,43880.0,229490.0
경상남도,거제시,202604,5,45390.0,229490.0
경상남도,거제시,202604,6,57798.0,229490.0
경상남도,거제시,202605,1,42202.0,229221.0
경상남도,거제시,202605,2,17845.0,229221.0
경상남도,거제시,202605,3,22011.0,229221.0
경상남도,거제시,202605,4,43757.0,229221.0
경상남도,거제시,202605,5,45376.0,229221.0
경상남도,거제시,202605,6,58030.0,229221.0
경상남도,거제시,202606,1,42091.0,229029.0
경상남도,거제시,202606,2,17792.0,229029.0
경상남도,거제시,202606,3,21923.0,229029.0
경상남도,거제시,202606,4,43718.0,229029.0
경상남도,거제시,202606,5,45372.0,229029.0
경상남도,거제시,202606,6,58133.0,229029.0
경상남도,거창군,202601,1,8179.0,58898.0
경상남도,거창군,202601,2,4317.0,58898.0
경상남도,거창군,202601,3,4517.0,58898.0
경상남도,거창군,202601,4,6517.0,58898.0
경상남도,거창군,202601,5,9868.0,58898.0
경상남도,거창군,202601,6,25500.0,58898.0
경상남도,거창군,202602,1,8122.0,58737.0
경상남도,거창군,202602,2,4252.0,58737.0
경상남도,거창군,202602,3,4468.0,58737.0
경상남도,거창군,202602,4,6481.0,58737.0
경상남도,거창군,202602,5,9825.0,58737.0
경상남도,거창군,202602,6,25589.0,58737.0
경상남도,거창군,202603,1,8265.0,58909.0
경상남도,거창군,202603,2,4278.0,58909.0
경상남도,거창군,202603,3,4467.0,58909.0
경상남도,거창군,202603,4,6426.0,58909.0
경상남도,거창군,202603,5,9810.0,58909.0
경상남도,거창군,202603,6,25663.0,58909.0
경상남도,거창군,202604,1,8228.0,58889.0
경상남도,거창군,202604,2,4253.0,58889.0
경상남도,거창군,202604,3,4464.0,58889.0
경상남도,거창군,202604,4,6411.0,58889.0
경상남도,거창군,202604,5,9784.0,58889.0
경상남도,거창군,202604,6,25749.0,58889.0
경상남도,거창군,202605,1,8197.0,58874.0
경상남도,거창군,202605,2,4251.0,58874.0
경상남도,거창군,202605,3,4465.0,58874.0
경상남도,거창군,202605,4,6402.0,58874.0
경상남도,거창군,202605,5,9770.0,58874.0
경상남도,거창군,202605,6,25789.0,58874.0
경상남도,거창군,202606,1,8186.0,58846.0
경상남도,거창군,202606,2,4222.0,58846.0
경상남도,거창군,202606,3,4475.0,58846.0
경상남도,거창군,202606,4,6392.0,58846.0
경상남도,거창군,202606,5,9768.0,58846.0
경상남도,거창군,202606,6,25803.0,58846.0
경상남도,고성군,202601,1,4985.0,47018.0
경상남도,고성군,202601,2,2606.0,47018.0
경상남도,고성군,202601,3,2529.0,47018.0
경상남도,고성군,202601,4,4948.0,47018.0
경상남도,고성군,202601,5,8215.0,47018.0
경상남도,고성군,202601,6,23735.0,47018.0
경상남도,고성군,202602,1,4953.0,46901.0
경상남도,고성군,202602,2,2564.0,46901.0
경상남도,고성군,202602,3,2502.0,46901.0
경상남도,고성군,202602,4,4919.0,46901.0
경상남도,고성군,202602,5,8177.0,46901.0
경상남도,고성군,202602,6,23786.0,46901.0
경상남도,고성군,202603,1,4942.0,46842.0
경상남도,고성군,202603,2,2528.0,46842.0
경상남도,고성군,202603,3,2497.0,46842.0
경상남도,고성군,202603,4,4899.0,46842.0
경상남도,고성군,202603,5,8115.0,46842.0
경상남도,고성군,202603,6,23861.0,46842.0
경상남도,고성군,202604,1,4937.0,46840.0
경상남도,고성군,202604,2,2532.0,46840.0
경상남도,고성군,202604,3,2496.0,46840.0
경상남도,고성군,202604,4,4886.0,46840.0
경상남도,고성군,202604,5,8097.0,46840.0
경상남도,고성군,202604,6,23892.0,46840.0
경상남도,고성군,202605,1,4906.0,46849.0
경상남도,고성군,202605,2,2534.0,46849.0
경상남도,고성군,202605,3,2516.0,46849.0
경상남도,고성군,202605,4,4859.0,46849.0
경상남도,고성군,202605,5,8114.0,46849.0
경상남도,고성군,202605,6,23920.0,46849.0
경상남도,고성군,202606,1,4889.0,46808.0
경상남도,고성군,202606,2,2528.0,46808.0
경상남도,고성군,202606,3,2514.0,46808.0
경상남도,고성군,202606,4,4848.0,46808.0
경상남도,고성군,202606,5,8082.0,46808.0
경상남도,고성군,202606,6,23947.0,46808.0
경상남도,김해시,202601,1,93189.0,533275.0
경상남도,김해시,202601,2,53775.0,533275.0
경상남도,김해시,202601,3,64513.0,533275.0
경상남도,김해시,202601,4,86128.0,533275.0
경상남도,김해시,202601,5,104738.0,533275.0
경상남도,김해시,202601,6,130932.0,533275.0
경상남도,김해시,202602,1,92615.0,532715.0
경상남도,김해시,202602,2,53416.0,532715.0
경상남도,김해시,202602,3,64433.0,532715.0
경상남도,김해시,202602,4,85887.0,532715.0
경상남도,김해시,202602,5,104759.0,532715.0
경상남도,김해시,202602,6,131605.0,532715.0
경상남도,김해시,202603,1,92144.0,532407.0
경상남도,김해시,202603,2,53076.0,532407.0
경상남도,김해시,202603,3,64624.0,532407.0
경상남도,김해시,202603,4,85525.0,532407.0
경상남도,김해시,202603,5,104541.0,532407.0
경상남도,김해시,202603,6,132497.0,532407.0
경상남도,김해시,202604,1,91977.0,532687.0
경상남도,김해시,202604,2,52897.0,532687.0
경상남도,김해시,202604,3,64809.0,532687.0
경상남도,김해시,202604,4,85326.0,532687.0
경상남도,김해시,202604,5,104632.0,532687.0
경상남도,김해시,202604,6,133046.0,532687.0
경상남도,김해시,202605,1,91726.0,532665.0
경상남도,김해시,202605,2,52683.0,532665.0
경상남도,김해시,202605,3,64830.0,532665.0
경상남도,김해시,202605,4,85197.0,532665.0
경상남도,김해시,202605,5,104559.0,532665.0
경상남도,김해시,202605,6,133670.0,532665.0
경상남도,김해시,202606,1,91597.0,532777.0
경상남도,김해시,202606,2,52538.0,532777.0
경상남도,김해시,202606,3,64943.0,532777.0
경상남도,김해시,202606,4,85171.0,532777.0
경상남도,김해시,202606,5,104477.0,532777.0
경상남도,김해시,202606,6,134051.0,532777.0
경상남도,남해군,202601,1,3780.0,40874.0
경상남도,남해군,202601,2,2355.0,40874.0
경상남도,남해군,202601,3,2156.0,40874.0
경상남도,남해군,202601,4,3597.0,40874.0
경상남도,남해군,202601,5,6713.0,40874.0
경상남도,남해군,202601,6,22273.0,40874.0
경상남도,남해군,202602,1,3785.0,40887.0
경상남도,남해군,202602,2,2313.0,40887.0
경상남도,남해군,202602,3,2176.0,40887.0
경상남도,남해군,202602,4,3566.0,40887.0
경상남도,남해군,202602,5,6681.0,40887.0
경상남도,남해군,202602,6,22366.0,40887.0
경상남도,남해군,202603,1,3882.0,41054.0
경상남도,남해군,202603,2,2317.0,41054.0
경상남도,남해군,202603,3,2208.0,41054.0
경상남도,남해군,202603,4,3541.0,41054.0
경상남도,남해군,202603,5,6677.0,41054.0
경상남도,남해군,202603,6,22429.0,41054.0
경상남도,남해군,202604,1,3891.0,41066.0
경상남도,남해군,202604,2,2309.0,41066.0
경상남도,남해군,202604,3,2206.0,41066.0
경상남도,남해군,202604,4,3543.0,41066.0
경상남도,남해군,202604,5,6632.0,41066.0
경상남도,남해군,202604,6,22485.0,41066.0
경상남도,남해군,202605,1,3877.0,41091.0
경상남도,남해군,202605,2,2309.0,41091.0
경상남도,남해군,202605,3,2207.0,41091.0
경상남도,남해군,202605,4,3533.0,41091.0
경상남도,남해군,202605,5,6637.0,41091.0
경상남도,남해군,202605,6,22528.0,41091.0
경상남도,남해군,202606,1,3891.0,41143.0
경상남도,남해군,202606,2,2317.0,41143.0
경상남도,남해군,202606,3,2200.0,41143.0
경상남도,남해군,202606,4,3533.0,41143.0
경상남도,남해군,202606,5,6644.0,41143.0
경상남도,남해군,202606,6,22558.0,41143.0
경상남도,밀양시,202601,1,10503.0,99087.0
경상남도,밀양시,202601,2,6542.0,99087.0
경상남도,밀양시,202601,3,7511.0,99087.0
경상남도,밀양시,202601,4,10939.0,99087.0
경상남도,밀양시,202601,5,16530.0,99087.0
경상남도,밀양시,202601,6,47062.0,99087.0
경상남도,밀양시,202602,1,10428.0,98901.0
경상남도,밀양시,202602,2,6486.0,98901.0
경상남도,밀양시,202602,3,7462.0,98901.0
경상남도,밀양시,202602,4,10957.0,98901.0
경상남도,밀양시,202602,5,16416.0,98901.0
경상남도,밀양시,202602,6,47152.0,98901.0
경상남도,밀양시,202603,1,10389.0,98775.0
경상남도,밀양시,202603,2,6393.0,98775.0
경상남도,밀양시,202603,3,7463.0,98775.0
경상남도,밀양시,202603,4,10916.0,98775.0
경상남도,밀양시,202603,5,16295.0,98775.0
경상남도,밀양시,202603,6,47319.0,98775.0
경상남도,밀양시,202604,1,10355.0,98728.0
경상남도,밀양시,202604,2,6382.0,98728.0
경상남도,밀양시,202604,3,7454.0,98728.0
경상남도,밀양시,202604,4,10890.0,98728.0
경상남도,밀양시,202604,5,16266.0,98728.0
경상남도,밀양시,202604,6,47381.0,98728.0
경상남도,밀양시,202605,1,10318.0,98619.0
경상남도,밀양시,202605,2,6316.0,98619.0
경상남도,밀양시,202605,3,7464.0,98619.0
경상남도,밀양시,202605,4,10876.0,98619.0
경상남도,밀양시,202605,5,16177.0,98619.0
경상남도,밀양시,202605,6,47468.0,98619.0
경상남도,밀양시,202606,1,10277.0,98591.0
경상남도,밀양시,202606,2,6329.0,98591.0
경상남도,밀양시,202606,3,7467.0,98591.0
경상남도,밀양시,202606,4,10851.0,98591.0
경상남도,밀양시,202606,5,16158.0,98591.0
경상남도,밀양시,202606,6,47509.0,98591.0
경상남도,사천시,202601,1,15439.0,107954.0
경상남도,사천시,202601,2,8874.0,107954.0
경상남도,사천시,202601,3,10352.0,107954.0
경상남도,사천시,202601,4,15219.0,107954.0
경상남도,사천시,202601,5,19508.0,107954.0
경상남도,사천시,202601,6,38562.0,107954.0
경상남도,사천시,202602,1,15345.0,107889.0
경상남도,사천시,202602,2,8808.0,107889.0
경상남도,사천시,202602,3,10345.0,107889.0
경상남도,사천시,202602,4,15185.0,107889.0
경상남도,사천시,202602,5,19526.0,107889.0
경상남도,사천시,202602,6,38680.0,107889.0
경상남도,사천시,202603,1,15213.0,107784.0
경상남도,사천시,202603,2,8785.0,107784.0
경상남도,사천시,202603,3,10378.0,107784.0
경상남도,사천시,202603,4,15101.0,107784.0
경상남도,사천시,202603,5,19446.0,107784.0
경상남도,사천시,202603,6,38861.0,107784.0
경상남도,사천시,202604,1,15175.0,107804.0
경상남도,사천시,202604,2,8767.0,107804.0
경상남도,사천시,202604,3,10383.0,107804.0
경상남도,사천시,202604,4,15066.0,107804.0
경상남도,사천시,202604,5,19465.0,107804.0
경상남도,사천시,202604,6,38948.0,107804.0
경상남도,사천시,202605,1,15128.0,107808.0
경상남도,사천시,202605,2,8743.0,107808.0
경상남도,사천시,202605,3,10410.0,107808.0
경상남도,사천시,202605,4,15017.0,107808.0
경상남도,사천시,202605,5,19459.0,107808.0
경상남도,사천시,202605,6,39051.0,107808.0
경상남도,사천시,202606,1,15123.0,107882.0
경상남도,사천시,202606,2,8764.0,107882.0
경상남도,사천시,202606,3,10417.0,107882.0
경상남도,사천시,202606,4,15039.0,107882.0
경상남도,사천시,202606,5,19453.0,107882.0
경상남도,사천시,202606,6,39086.0,107882.0
경상남도,산청군,202601,1,2470.0,32739.0
경상남도,산청군,202601,2,1632.0,32739.0
경상남도,산청군,202601,3,1635.0,32739.0
경상남도,산청군,202601,4,2573.0,32739.0
경상남도,산청군,202601,5,5664.0,32739.0
경상남도,산청군,202601,6,18765.0,32739.0
경상남도,산청군,202602,1,2440.0,32679.0
경상남도,산청군,202602,2,1607.0,32679.0
경상남도,산청군,202602,3,1626.0,32679.0
경상남도,산청군,202602,4,2559.0,32679.0
경상남도,산청군,202602,5,5631.0,32679.0
경상남도,산청군,202602,6,18816.0,32679.0
경상남도,산청군,202603,1,2430.0,32662.0
경상남도,산청군,202603,2,1580.0,32662.0
경상남도,산청군,202603,3,1621.0,32662.0
경상남도,산청군,202603,4,2549.0,32662.0
경상남도,산청군,202603,5,5595.0,32662.0
경상남도,산청군,202603,6,18887.0,32662.0
경상남도,산청군,202604,1,2423.0,32720.0
경상남도,산청군,202604,2,1581.0,32720.0
경상남도,산청군,202604,3,1627.0,32720.0
경상남도,산청군,202604,4,2540.0,32720.0
경상남도,산청군,202604,5,5599.0,32720.0
경상남도,산청군,202604,6,18950.0,32720.0
경상남도,산청군,202605,1,2407.0,32672.0
경상남도,산청군,202605,2,1562.0,32672.0
경상남도,산청군,202605,3,1631.0,32672.0
경상남도,산청군,202605,4,2513.0,32672.0
경상남도,산청군,202605,5,5602.0,32672.0
경상남도,산청군,202605,6,18957.0,32672.0
경상남도,산청군,202606,1,2398.0,32638.0
경상남도,산청군,202606,2,1552.0,32638.0
경상남도,산청군,202606,3,1625.0,32638.0
경상남도,산청군,202606,4,2521.0,32638.0
경상남도,산청군,202606,5,5576.0,32638.0
경상남도,산청군,202606,6,18966.0,32638.0
경상남도,양산시,202601,1,62439.0,361349.0
경상남도,양산시,202601,2,31968.0,361349.0
경상남도,양산시,202601,3,44735.0,361349.0
경상남도,양산시,202601,4,60240.0,361349.0
경상남도,양산시,202601,5,63762.0,361349.0
경상남도,양산시,202601,6,98205.0,361349.0
