BC업종,SEMAS소분류코드,SEMAS소분류명,매핑신뢰도,API관측업종명,전국점포수,시도코드,시도,시군구코드,시군구,점포수
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47230,영천시,128
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43800,단양군,53
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44131,천안시 동남구,318
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51820,고성군,50
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26470,연제구,213
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,31,울산광역시,31200,북구,269
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,11,서울특별시,11230,동대문구,267
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,31,울산광역시,31110,중구,252
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47150,김천시,208
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12190,광양시,229
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51780,철원군,90
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48740,창녕군,102
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44710,금산군,76
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47850,칠곡군,207
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51170,동해시,141
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41550,안성시,250
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47210,영주시,180
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47930,울진군,78
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43745,증평군,52
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48310,거제시,328
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47250,상주시,158
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44270,당진시,220
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48890,합천군,60
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26710,기장군,220
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,27,대구광역시,27170,서구,231
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41135,성남시 분당구,343
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,11,서울특별시,11320,도봉구,183
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12850,완도군,42
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48880,거창군,110
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41133,성남시 중원구,188
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26380,사하구,282
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43113,청주시 흥덕구,405
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41250,동두천시,114
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47290,경산시,312
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51190,태백시,84
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12130,여수시,328
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41830,양평군,130
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51810,인제군,67
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,30,대전광역시,30110,동구,245
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51800,양구군,38
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47111,포항시 남구,380
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41800,연천군,63
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,28,인천광역시,28125,제물포구,95
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52790,고창군,43
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12270,남구,177
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26500,수영구,199
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12780,강진군,46
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,28,인천광역시,28155,영종구,113
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51830,양양군,54
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44770,서천군,32
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26170,동구,101
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44800,홍성군,120
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44133,천안시 서북구,521
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,28,인천광역시,28720,옹진군,32
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41670,여주시,155
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44810,예산군,101
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48240,사천시,178
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48720,의령군,38
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,31,울산광역시,31710,울주군,371
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26350,해운대구,288
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41117,수원시 영통구,313
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47730,의성군,60
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43770,음성군,157
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,28,인천광역시,28710,강화군,76
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,27,대구광역시,27710,달성군,286
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,41,경기도,41430,의왕시,80
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43750,진천군,115
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47920,봉화군,64
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43150,제천시,243
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51730,횡성군,58
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52180,정읍시,109
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12840,장성군,48
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26290,남구,201
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52730,무주군,16
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47900,예천군,88
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44180,보령시,128
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48860,산청군,48
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12210,동구,143
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12770,장흥군,47
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43760,괴산군,56
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51230,삼척시,84
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12740,고흥군,54
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52190,남원시,84
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44790,청양군,44
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47770,영덕군,57
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12750,보성군,34
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51790,화천군,65
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52800,부안군,40
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,26,부산광역시,26140,서구,110
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,31,울산광역시,31170,동구,193
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51770,정선군,67
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43730,옥천군,56
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48270,밀양시,180
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12870,신안군,26
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48870,함양군,72
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51760,평창군,101
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52770,순창군,29
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47840,성주군,42
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47830,고령군,57
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12170,나주시,138
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47750,청송군,43
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,48,경상남도,48850,하동군,55
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,44,충청남도,44250,계룡시,43
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,51,강원특별자치도,51750,영월군,60
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12820,함평군,20
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52740,장수군,17
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52720,진안군,20
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,43,충청북도,43720,보은군,33
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,12,전남광주통합특별시,12720,곡성군,20
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,52,전북특별자치도,52750,임실군,19
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47760,영양군,11
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,47,경상북도,47940,울릉군,19
갈비전문점,I20107,돼지고기 구이/찜,MEDIUM,돼지고기 구이/찜,55328,27,대구광역시,27720,군위군,20
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41610,광주시,43
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,28,인천광역시,28177,미추홀구,53
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41273,안산시 단원구,34
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,11,서울특별시,11170,용산구,23
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,51,강원특별자치도,51110,춘천시,49
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,28,인천광역시,28125,제물포구,13
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,50,제주특별자치도,50110,제주시,66
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,11,서울특별시,11500,강서구,56
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41830,양평군,25
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,51,강원특별자치도,51730,횡성군,30
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41117,수원시 영통구,34
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41113,수원시 권선구,36
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41360,남양주시,82
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41550,안성시,24
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,51,강원특별자치도,51150,강릉시,50
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41370,오산시,28
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41135,성남시 분당구,39
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41281,고양시 덕양구,42
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,47,경상북도,47130,경주시,65
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41310,구리시,20
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,41,경기도,41390,시흥시,58
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,28,인천광역시,28245,계양구,21
갈비전문점,I20108,소고기 구이/찜,MEDIUM,소고기 구이/찜,6184,47,경상북도,47111,포항시 남구,37
