BC업종,시도코드,시도,시군구코드,시군구,점포수
제과점,52,전북특별자치도,52750,임실군,10
제과점,52,전북특별자치도,52770,순창군,12
제과점,52,전북특별자치도,52790,고창군,23
제과점,52,전북특별자치도,52800,부안군,30
중국음식,11,서울특별시,11110,종로구,195
중국음식,11,서울특별시,11140,중구,226
중국음식,11,서울특별시,11170,용산구,142
중국음식,11,서울특별시,11200,성동구,139
중국음식,11,서울특별시,11215,광진구,254
중국음식,11,서울특별시,11230,동대문구,212
중국음식,11,서울특별시,11260,중랑구,110
중국음식,11,서울특별시,11290,성북구,162
중국음식,11,서울특별시,11305,강북구,121
중국음식,11,서울특별시,11320,도봉구,90
중국음식,11,서울특별시,11350,노원구,155
중국음식,11,서울특별시,11380,은평구,146
중국음식,11,서울특별시,11410,서대문구,177
중국음식,11,서울특별시,11440,마포구,333
중국음식,11,서울특별시,11470,양천구,144
중국음식,11,서울특별시,11500,강서구,287
중국음식,11,서울특별시,11530,구로구,350
중국음식,11,서울특별시,11545,금천구,205
중국음식,11,서울특별시,11560,영등포구,535
중국음식,11,서울특별시,11590,동작구,151
중국음식,11,서울특별시,11620,관악구,231
중국음식,11,서울특별시,11650,서초구,249
중국음식,11,서울특별시,11680,강남구,447
중국음식,11,서울특별시,11710,송파구,287
중국음식,11,서울특별시,11740,강동구,169
중국음식,12,전남광주통합특별시,12110,목포시,129
중국음식,12,전남광주통합특별시,12130,여수시,155
중국음식,12,전남광주통합특별시,12150,순천시,157
중국음식,12,전남광주통합특별시,12170,나주시,69
중국음식,12,전남광주통합특별시,12190,광양시,90
중국음식,12,전남광주통합특별시,12210,동구,73
중국음식,12,전남광주통합특별시,12240,서구,126
중국음식,12,전남광주통합특별시,12270,남구,61
중국음식,12,전남광주통합특별시,12300,북구,160
중국음식,12,전남광주통합특별시,12330,광산구,192
중국음식,12,전남광주통합특별시,12710,담양군,31
중국음식,12,전남광주통합특별시,12720,곡성군,25
중국음식,12,전남광주통합특별시,12730,구례군,20
중국음식,12,전남광주통합특별시,12740,고흥군,37
중국음식,12,전남광주통합특별시,12750,보성군,26
중국음식,12,전남광주통합특별시,12760,화순군,36
중국음식,12,전남광주통합특별시,12770,장흥군,19
중국음식,12,전남광주통합특별시,12780,강진군,15
중국음식,12,전남광주통합특별시,12790,해남군,39
중국음식,12,전남광주통합특별시,12800,영암군,52
중국음식,12,전남광주통합특별시,12810,무안군,69
중국음식,12,전남광주통합특별시,12820,함평군,18
중국음식,12,전남광주통합특별시,12830,영광군,32
중국음식,12,전남광주통합특별시,12840,장성군,21
중국음식,12,전남광주통합특별시,12850,완도군,29
중국음식,12,전남광주통합특별시,12860,진도군,19
중국음식,12,전남광주통합특별시,12870,신안군,23
중국음식,26,부산광역시,26110,중구,64
중국음식,26,부산광역시,26140,서구,50
중국음식,26,부산광역시,26170,동구,81
중국음식,26,부산광역시,26200,영도구,64
중국음식,26,부산광역시,26230,부산진구,235
중국음식,26,부산광역시,26260,동래구,144
중국음식,26,부산광역시,26290,남구,136
중국음식,26,부산광역시,26320,북구,126
중국음식,26,부산광역시,26350,해운대구,172
중국음식,26,부산광역시,26380,사하구,165
중국음식,26,부산광역시,26410,금정구,133
중국음식,26,부산광역시,26440,강서구,93
중국음식,26,부산광역시,26470,연제구,99
중국음식,26,부산광역시,26500,수영구,109
중국음식,26,부산광역시,26530,사상구,163
중국음식,26,부산광역시,26710,기장군,114
중국음식,27,대구광역시,27110,중구,116
중국음식,27,대구광역시,27140,동구,186
중국음식,27,대구광역시,27170,서구,98
중국음식,27,대구광역시,27200,남구,97
중국음식,27,대구광역시,27230,북구,239
중국음식,27,대구광역시,27260,수성구,190
중국음식,27,대구광역시,27290,달서구,267
중국음식,27,대구광역시,27710,달성군,136
중국음식,27,대구광역시,27720,군위군,20
중국음식,28,인천광역시,28125,제물포구,109
중국음식,28,인천광역시,28155,영종구,83
중국음식,28,인천광역시,28177,미추홀구,229
중국음식,28,인천광역시,28185,연수구,208
중국음식,28,인천광역시,28200,남동구,281
중국음식,28,인천광역시,28237,부평구,307
중국음식,28,인천광역시,28245,계양구,127
중국음식,28,인천광역시,28275,서해구,209
중국음식,28,인천광역시,28290,검단구,105
중국음식,28,인천광역시,28710,강화군,52
중국음식,28,인천광역시,28720,옹진군,17
중국음식,30,대전광역시,30110,동구,152
중국음식,30,대전광역시,30140,중구,142
중국음식,30,대전광역시,30170,서구,245
중국음식,30,대전광역시,30200,유성구,229
중국음식,30,대전광역시,30230,대덕구,98
중국음식,31,울산광역시,31110,중구,104
중국음식,31,울산광역시,31140,남구,211
중국음식,31,울산광역시,31170,동구,98
중국음식,31,울산광역시,31200,북구,101
중국음식,31,울산광역시,31710,울주군,147
중국음식,36,세종특별자치시,36110,세종특별자치시,217
중국음식,41,경기도,41111,수원시 장안구,125
중국음식,41,경기도,41113,수원시 권선구,157
중국음식,41,경기도,41115,수원시 팔달구,232
중국음식,41,경기도,41117,수원시 영통구,173
중국음식,41,경기도,41131,성남시 수정구,132
중국음식,41,경기도,41133,성남시 중원구,101
중국음식,41,경기도,41135,성남시 분당구,203
중국음식,41,경기도,41150,의정부시,224
중국음식,41,경기도,41171,안양시 만안구,138
중국음식,41,경기도,41173,안양시 동안구,157
중국음식,41,경기도,41192,부천시 원미구,308
중국음식,41,경기도,41194,부천시 소사구,167
중국음식,41,경기도,41196,부천시 오정구,65
중국음식,41,경기도,41210,광명시,123
중국음식,41,경기도,41220,평택시,458
중국음식,41,경기도,41250,동두천시,55
중국음식,41,경기도,41271,안산시 상록구,166
중국음식,41,경기도,41273,안산시 단원구,353
중국음식,41,경기도,41281,고양시 덕양구,209
중국음식,41,경기도,41285,고양시 일산동구,150
중국음식,41,경기도,41287,고양시 일산서구,108
중국음식,41,경기도,41290,과천시,20
중국음식,41,경기도,41310,구리시,99
중국음식,41,경기도,41360,남양주시,323
중국음식,41,경기도,41370,오산시,182
중국음식,41,경기도,41390,시흥시,510
중국음식,41,경기도,41410,군포시,142
중국음식,41,경기도,41430,의왕시,45
중국음식,41,경기도,41450,하남시,120
중국음식,41,경기도,41461,용인시 처인구,169
중국음식,41,경기도,41463,용인시 기흥구,158
중국음식,41,경기도,41465,용인시 수지구,102
중국음식,41,경기도,41480,파주시,277
중국음식,41,경기도,41500,이천시,184
중국음식,41,경기도,41550,안성시,170
중국음식,41,경기도,41570,김포시,254
중국음식,41,경기도,41591,화성시 만세구,203
중국음식,41,경기도,41593,화성시 효행구,77
중국음식,41,경기도,41595,화성시 병점구,67
중국음식,41,경기도,41597,화성시 동탄구,186
중국음식,41,경기도,41610,광주시,193
중국음식,41,경기도,41630,양주시,168
중국음식,41,경기도,41650,포천시,141
중국음식,41,경기도,41670,여주시,81
중국음식,41,경기도,41800,연천군,29
중국음식,41,경기도,41820,가평군,50
중국음식,41,경기도,41830,양평군,67
중국음식,43,충청북도,43111,청주시 상당구,128
중국음식,43,충청북도,43112,청주시 서원구,120
중국음식,43,충청북도,43113,청주시 흥덕구,204
중국음식,43,충청북도,43114,청주시 청원구,148
중국음식,43,충청북도,43130,충주시,201
중국음식,43,충청북도,43150,제천시,106
중국음식,43,충청북도,43720,보은군,26
중국음식,43,충청북도,43730,옥천군,40
중국음식,43,충청북도,43740,영동군,34
중국음식,43,충청북도,43745,증평군,34
중국음식,43,충청북도,43750,진천군,88
중국음식,43,충청북도,43760,괴산군,31
중국음식,43,충청북도,43770,음성군,115
중국음식,43,충청북도,43800,단양군,22
중국음식,44,충청남도,44131,천안시 동남구,195
중국음식,44,충청남도,44133,천안시 서북구,276
중국음식,44,충청남도,44150,공주시,95
중국음식,44,충청남도,44180,보령시,91
중국음식,44,충청남도,44200,아산시,295
중국음식,44,충청남도,44210,서산시,131
중국음식,44,충청남도,44230,논산시,98
중국음식,44,충청남도,44250,계룡시,17
중국음식,44,충청남도,44270,당진시,147
중국음식,44,충청남도,44710,금산군,57
중국음식,44,충청남도,44760,부여군,46
중국음식,44,충청남도,44770,서천군,47
중국음식,44,충청남도,44790,청양군,31
중국음식,44,충청남도,44800,홍성군,91
중국음식,44,충청남도,44810,예산군,67
중국음식,44,충청남도,44825,태안군,56
중국음식,47,경상북도,47111,포항시 남구,179
중국음식,47,경상북도,47113,포항시 북구,172
중국음식,47,경상북도,47130,경주시,211
중국음식,47,경상북도,47150,김천시,119
중국음식,47,경상북도,47170,안동시,136
중국음식,47,경상북도,47190,구미시,242
중국음식,47,경상북도,47210,영주시,86
중국음식,47,경상북도,47230,영천시,75
중국음식,47,경상북도,47250,상주시,74
중국음식,47,경상북도,47280,문경시,76
중국음식,47,경상북도,47290,경산시,184
중국음식,47,경상북도,47730,의성군,40
중국음식,47,경상북도,47750,청송군,19
중국음식,47,경상북도,47760,영양군,13
중국음식,47,경상북도,47770,영덕군,37
중국음식,47,경상북도,47820,청도군,31
중국음식,47,경상북도,47830,고령군,25
중국음식,47,경상북도,47840,성주군,44
중국음식,47,경상북도,47850,칠곡군,83
중국음식,47,경상북도,47900,예천군,39
중국음식,47,경상북도,47920,봉화군,23
중국음식,47,경상북도,47930,울진군,43
중국음식,47,경상북도,47940,울릉군,8
중국음식,48,경상남도,48121,창원시 의창구,116
중국음식,48,경상남도,48123,창원시 성산구,135
중국음식,48,경상남도,48125,창원시 마산합포구,108
중국음식,48,경상남도,48127,창원시 마산회원구,98
중국음식,48,경상남도,48129,창원시 진해구,114
중국음식,48,경상남도,48170,진주시,228
중국음식,48,경상남도,48220,통영시,77
중국음식,48,경상남도,48240,사천시,80
중국음식,48,경상남도,48250,김해시,306
중국음식,48,경상남도,48270,밀양시,85
중국음식,48,경상남도,48310,거제시,158
중국음식,48,경상남도,48330,양산시,210
중국음식,48,경상남도,48720,의령군,18
중국음식,48,경상남도,48730,함안군,49
중국음식,48,경상남도,48740,창녕군,55
중국음식,48,경상남도,48820,고성군,40
중국음식,48,경상남도,48840,남해군,35
중국음식,48,경상남도,48850,하동군,30
중국음식,48,경상남도,48860,산청군,26
중국음식,48,경상남도,48870,함양군,36
중국음식,48,경상남도,48880,거창군,58
중국음식,48,경상남도,48890,합천군,31
중국음식,50,제주특별자치도,50110,제주시,375
중국음식,50,제주특별자치도,50130,서귀포시,184
중국음식,51,강원특별자치도,51110,춘천시,222
중국음식,51,강원특별자치도,51130,원주시,269
중국음식,51,강원특별자치도,51150,강릉시,183
중국음식,51,강원특별자치도,51170,동해시,75
중국음식,51,강원특별자치도,51190,태백시,32
중국음식,51,강원특별자치도,51210,속초시,75
중국음식,51,강원특별자치도,51230,삼척시,48
중국음식,51,강원특별자치도,51720,홍천군,62
중국음식,51,강원특별자치도,51730,횡성군,39
중국음식,51,강원특별자치도,51750,영월군,30
중국음식,51,강원특별자치도,51760,평창군,32
중국음식,51,강원특별자치도,51770,정선군,31
중국음식,51,강원특별자치도,51780,철원군,44
중국음식,51,강원특별자치도,51790,화천군,31
중국음식,51,강원특별자치도,51800,양구군,26
중국음식,51,강원특별자치도,51810,인제군,28
중국음식,51,강원특별자치도,51820,고성군,30
중국음식,51,강원특별자치도,51830,양양군,24
중국음식,52,전북특별자치도,52111,전주시 완산구,171
중국음식,52,전북특별자치도,52113,전주시 덕진구,186
중국음식,52,전북특별자치도,52130,군산시,221
중국음식,52,전북특별자치도,52140,익산시,172
중국음식,52,전북특별자치도,52180,정읍시,79
중국음식,52,전북특별자치도,52190,남원시,76
중국음식,52,전북특별자치도,52210,김제시,59
중국음식,52,전북특별자치도,52710,완주군,67
중국음식,52,전북특별자치도,52720,진안군,18
중국음식,52,전북특별자치도,52730,무주군,22
중국음식,52,전북특별자치도,52740,장수군,23
중국음식,52,전북특별자치도,52750,임실군,28
중국음식,52,전북특별자치도,52770,순창군,23
중국음식,52,전북특별자치도,52790,고창군,39
중국음식,52,전북특별자치도,52800,부안군,42
편의점,11,서울특별시,11110,종로구,286
편의점,11,서울특별시,11140,중구,363
편의점,11,서울특별시,11170,용산구,265
편의점,11,서울특별시,11200,성동구,285
편의점,11,서울특별시,11215,광진구,373
편의점,11,서울특별시,11230,동대문구,348
편의점,11,서울특별시,11260,중랑구,335
편의점,11,서울특별시,11290,성북구,330
편의점,11,서울특별시,11305,강북구,265
편의점,11,서울특별시,11320,도봉구,239
편의점,11,서울특별시,11350,노원구,316
편의점,11,서울특별시,11380,은평구,326
편의점,11,서울특별시,11410,서대문구,299
편의점,11,서울특별시,11440,마포구,511
편의점,11,서울특별시,11470,양천구,273
편의점,11,서울특별시,11500,강서구,529
편의점,11,서울특별시,11530,구로구,337
편의점,11,서울특별시,11545,금천구,294
편의점,11,서울특별시,11560,영등포구,502
편의점,11,서울특별시,11590,동작구,300
편의점,11,서울특별시,11620,관악구,406
편의점,11,서울특별시,11650,서초구,481
편의점,11,서울특별시,11680,강남구,803
편의점,11,서울특별시,11710,송파구,583
편의점,11,서울특별시,11740,강동구,346
편의점,12,전남광주통합특별시,12110,목포시,243
편의점,12,전남광주통합특별시,12130,여수시,345
편의점,12,전남광주통합특별시,12150,순천시,251
편의점,12,전남광주통합특별시,12170,나주시,109
편의점,12,전남광주통합특별시,12190,광양시,139
편의점,12,전남광주통합특별시,12210,동구,134
편의점,12,전남광주통합특별시,12240,서구,290
편의점,12,전남광주통합특별시,12270,남구,148
편의점,12,전남광주통합특별시,12300,북구,383
편의점,12,전남광주통합특별시,12330,광산구,405
편의점,12,전남광주통합특별시,12710,담양군,25
편의점,12,전남광주통합특별시,12720,곡성군,22
편의점,12,전남광주통합특별시,12730,구례군,16
편의점,12,전남광주통합특별시,12740,고흥군,48
편의점,12,전남광주통합특별시,12750,보성군,27
편의점,12,전남광주통합특별시,12760,화순군,33
편의점,12,전남광주통합특별시,12770,장흥군,29
편의점,12,전남광주통합특별시,12780,강진군,28
편의점,12,전남광주통합특별시,12790,해남군,75
편의점,12,전남광주통합특별시,12800,영암군,61
편의점,12,전남광주통합특별시,12810,무안군,94
편의점,12,전남광주통합특별시,12820,함평군,18
편의점,12,전남광주통합특별시,12830,영광군,41
편의점,12,전남광주통합특별시,12840,장성군,33
편의점,12,전남광주통합특별시,12850,완도군,51
편의점,12,전남광주통합특별시,12860,진도군,31
편의점,12,전남광주통합특별시,12870,신안군,18
편의점,26,부산광역시,26110,중구,87
편의점,26,부산광역시,26140,서구,82
편의점,26,부산광역시,26170,동구,97
편의점,26,부산광역시,26200,영도구,82
편의점,26,부산광역시,26230,부산진구,362
편의점,26,부산광역시,26260,동래구,177
편의점,26,부산광역시,26290,남구,174
편의점,26,부산광역시,26320,북구,153
편의점,26,부산광역시,26350,해운대구,295
편의점,26,부산광역시,26380,사하구,217
편의점,26,부산광역시,26410,금정구,180
편의점,26,부산광역시,26440,강서구,187
편의점,26,부산광역시,26470,연제구,147
편의점,26,부산광역시,26500,수영구,167
편의점,26,부산광역시,26530,사상구,195
편의점,26,부산광역시,26710,기장군,178
편의점,27,대구광역시,27110,중구,161
편의점,27,대구광역시,27140,동구,269
편의점,27,대구광역시,27170,서구,141
편의점,27,대구광역시,27200,남구,149
편의점,27,대구광역시,27230,북구,352
편의점,27,대구광역시,27260,수성구,291
편의점,27,대구광역시,27290,달서구,440
편의점,27,대구광역시,27710,달성군,216
편의점,27,대구광역시,27720,군위군,18
편의점,28,인천광역시,28125,제물포구,132
편의점,28,인천광역시,28155,영종구,206
편의점,28,인천광역시,28177,미추홀구,438
편의점,28,인천광역시,28185,연수구,345
편의점,28,인천광역시,28200,남동구,479
편의점,28,인천광역시,28237,부평구,426
편의점,28,인천광역시,28245,계양구,258
편의점,28,인천광역시,28275,서해구,350
편의점,28,인천광역시,28290,검단구,179
편의점,28,인천광역시,28710,강화군,119
편의점,28,인천광역시,28720,옹진군,36
편의점,30,대전광역시,30110,동구,232
편의점,30,대전광역시,30140,중구,215
편의점,30,대전광역시,30170,서구,471
편의점,30,대전광역시,30200,유성구,380
편의점,30,대전광역시,30230,대덕구,167
편의점,31,울산광역시,31110,중구,157
편의점,31,울산광역시,31140,남구,387
편의점,31,울산광역시,31170,동구,157
편의점,31,울산광역시,31200,북구,177
편의점,31,울산광역시,31710,울주군,247
편의점,36,세종특별자치시,36110,세종특별자치시,318
편의점,41,경기도,41111,수원시 장안구,241
편의점,41,경기도,41113,수원시 권선구,349
편의점,41,경기도,41115,수원시 팔달구,274
편의점,41,경기도,41117,수원시 영통구,309
편의점,41,경기도,41131,성남시 수정구,256
편의점,41,경기도,41133,성남시 중원구,208
편의점,41,경기도,41135,성남시 분당구,387
편의점,41,경기도,41150,의정부시,484
편의점,41,경기도,41171,안양시 만안구,203
편의점,41,경기도,41173,안양시 동안구,284
편의점,41,경기도,41192,부천시 원미구,369
편의점,41,경기도,41194,부천시 소사구,178
편의점,41,경기도,41196,부천시 오정구,136
편의점,41,경기도,41210,광명시,194
편의점,41,경기도,41220,평택시,924
편의점,41,경기도,41250,동두천시,109
편의점,41,경기도,41271,안산시 상록구,373
편의점,41,경기도,41273,안산시 단원구,447
편의점,41,경기도,41281,고양시 덕양구,401
편의점,41,경기도,41285,고양시 일산동구,316
편의점,41,경기도,41287,고양시 일산서구,230
편의점,41,경기도,41290,과천시,73
편의점,41,경기도,41310,구리시,187
편의점,41,경기도,41360,남양주시,661
편의점,41,경기도,41370,오산시,277
편의점,41,경기도,41390,시흥시,617
편의점,41,경기도,41410,군포시,232
편의점,41,경기도,41430,의왕시,131
편의점,41,경기도,41450,하남시,296
편의점,41,경기도,41461,용인시 처인구,444
편의점,41,경기도,41463,용인시 기흥구,338
편의점,41,경기도,41465,용인시 수지구,232
편의점,41,경기도,41480,파주시,572
편의점,41,경기도,41500,이천시,374
편의점,41,경기도,41550,안성시,334
편의점,41,경기도,41570,김포시,545
편의점,41,경기도,41591,화성시 만세구,534
편의점,41,경기도,41593,화성시 효행구,207
편의점,41,경기도,41595,화성시 병점구,149
편의점,41,경기도,41597,화성시 동탄구,337
편의점,41,경기도,41610,광주시,457
편의점,41,경기도,41630,양주시,339
편의점,41,경기도,41650,포천시,298
편의점,41,경기도,41670,여주시,194
편의점,41,경기도,41800,연천군,67
편의점,41,경기도,41820,가평군,152
편의점,41,경기도,41830,양평군,152
편의점,43,충청북도,43111,청주시 상당구,183
편의점,43,충청북도,43112,청주시 서원구,188
편의점,43,충청북도,43113,청주시 흥덕구,366
편의점,43,충청북도,43114,청주시 청원구,273
편의점,43,충청북도,43130,충주시,270
편의점,43,충청북도,43150,제천시,147
편의점,43,충청북도,43720,보은군,24
편의점,43,충청북도,43730,옥천군,51
편의점,43,충청북도,43740,영동군,34
편의점,43,충청북도,43745,증평군,52
편의점,43,충청북도,43750,진천군,154
편의점,43,충청북도,43760,괴산군,36
편의점,43,충청북도,43770,음성군,193
편의점,43,충청북도,43800,단양군,28
편의점,44,충청남도,44131,천안시 동남구,370
편의점,44,충청남도,44133,천안시 서북구,554
편의점,44,충청남도,44150,공주시,124
편의점,44,충청남도,44180,보령시,161
편의점,44,충청남도,44200,아산시,496
편의점,44,충청남도,44210,서산시,249
편의점,44,충청남도,44230,논산시,115
편의점,44,충청남도,44250,계룡시,36
편의점,44,충청남도,44270,당진시,278
편의점,44,충청남도,44710,금산군,47
편의점,44,충청남도,44760,부여군,54
편의점,44,충청남도,44770,서천군,41
편의점,44,충청남도,44790,청양군,29
편의점,44,충청남도,44800,홍성군,105
편의점,44,충청남도,44810,예산군,105
편의점,44,충청남도,44825,태안군,123
편의점,47,경상북도,47111,포항시 남구,240
편의점,47,경상북도,47113,포항시 북구,277
편의점,47,경상북도,47130,경주시,358
편의점,47,경상북도,47150,김천시,140
편의점,47,경상북도,47170,안동시,146
편의점,47,경상북도,47190,구미시,475
편의점,47,경상북도,47210,영주시,71
편의점,47,경상북도,47230,영천시,91
편의점,47,경상북도,47250,상주시,74
편의점,47,경상북도,47280,문경시,70
편의점,47,경상북도,47290,경산시,310
편의점,47,경상북도,47730,의성군,23
편의점,47,경상북도,47750,청송군,16
편의점,47,경상북도,47760,영양군,8
편의점,47,경상북도,47770,영덕군,43
편의점,47,경상북도,47820,청도군,28
편의점,47,경상북도,47830,고령군,36
편의점,47,경상북도,47840,성주군,43
편의점,47,경상북도,47850,칠곡군,163
편의점,47,경상북도,47900,예천군,34
편의점,47,경상북도,47920,봉화군,10
편의점,47,경상북도,47930,울진군,61
편의점,47,경상북도,47940,울릉군,16
편의점,48,경상남도,48121,창원시 의창구,199
편의점,48,경상남도,48123,창원시 성산구,245
편의점,48,경상남도,48125,창원시 마산합포구,159
편의점,48,경상남도,48127,창원시 마산회원구,151
편의점,48,경상남도,48129,창원시 진해구,196
편의점,48,경상남도,48170,진주시,335
편의점,48,경상남도,48220,통영시,143
편의점,48,경상남도,48240,사천시,126
편의점,48,경상남도,48250,김해시,574
편의점,48,경상남도,48270,밀양시,105
편의점,48,경상남도,48310,거제시,303
편의점,48,경상남도,48330,양산시,349
편의점,48,경상남도,48720,의령군,13
편의점,48,경상남도,48730,함안군,65
편의점,48,경상남도,48740,창녕군,59
편의점,48,경상남도,48820,고성군,49
편의점,48,경상남도,48840,남해군,65
편의점,48,경상남도,48850,하동군,37
편의점,48,경상남도,48860,산청군,20
편의점,48,경상남도,48870,함양군,29
편의점,48,경상남도,48880,거창군,57
편의점,48,경상남도,48890,합천군,26
편의점,50,제주특별자치도,50110,제주시,891
편의점,50,제주특별자치도,50130,서귀포시,433
편의점,51,강원특별자치도,51110,춘천시,373
편의점,51,강원특별자치도,51130,원주시,505
편의점,51,강원특별자치도,51150,강릉시,377
편의점,51,강원특별자치도,51170,동해시,123
편의점,51,강원특별자치도,51190,태백시,58
편의점,51,강원특별자치도,51210,속초시,184
편의점,51,강원특별자치도,51230,삼척시,102
편의점,51,강원특별자치도,51720,홍천군,83
편의점,51,강원특별자치도,51730,횡성군,55
편의점,51,강원특별자치도,51750,영월군,49
편의점,51,강원특별자치도,51760,평창군,78
편의점,51,강원특별자치도,51770,정선군,75
편의점,51,강원특별자치도,51780,철원군,57
편의점,51,강원특별자치도,51790,화천군,33
편의점,51,강원특별자치도,51800,양구군,26
편의점,51,강원특별자치도,51810,인제군,55
편의점,51,강원특별자치도,51820,고성군,71
편의점,51,강원특별자치도,51830,양양군,77
편의점,52,전북특별자치도,52111,전주시 완산구,321
편의점,52,전북특별자치도,52113,전주시 덕진구,358
편의점,52,전북특별자치도,52130,군산시,290
편의점,52,전북특별자치도,52140,익산시,260
편의점,52,전북특별자치도,52180,정읍시,94
편의점,52,전북특별자치도,52190,남원시,64
편의점,52,전북특별자치도,52210,김제시,81
편의점,52,전북특별자치도,52710,완주군,91
편의점,52,전북특별자치도,52720,진안군,14
편의점,52,전북특별자치도,52730,무주군,31
편의점,52,전북특별자치도,52740,장수군,15
편의점,52,전북특별자치도,52750,임실군,19
편의점,52,전북특별자치도,52770,순창군,16
편의점,52,전북특별자치도,52790,고창군,49
편의점,52,전북특별자치도,52800,부안군,58
한정식,11,서울특별시,11110,종로구,1450
한정식,11,서울특별시,11140,중구,1435
한정식,11,서울특별시,11170,용산구,909
한정식,11,서울특별시,11200,성동구,892
한정식,11,서울특별시,11215,광진구,864
한정식,11,서울특별시,11230,동대문구,1024
한정식,11,서울특별시,11260,중랑구,797
한정식,11,서울특별시,11290,성북구,782
한정식,11,서울특별시,11305,강북구,765
한정식,11,서울특별시,11320,도봉구,494
한정식,11,서울특별시,11350,노원구,704
한정식,11,서울특별시,11380,은평구,801
한정식,11,서울특별시,11410,서대문구,791
한정식,11,서울특별시,11440,마포구,1564
한정식,11,서울특별시,11470,양천구,615
한정식,11,서울특별시,11500,강서구,1280
한정식,11,서울특별시,11530,구로구,835
한정식,11,서울특별시,11545,금천구,718
한정식,11,서울특별시,11560,영등포구,1596
한정식,11,서울특별시,11590,동작구,657
한정식,11,서울특별시,11620,관악구,1050
한정식,11,서울특별시,11650,서초구,1407
한정식,11,서울특별시,11680,강남구,2699
한정식,11,서울특별시,11710,송파구,1465
한정식,11,서울특별시,11740,강동구,852
한정식,12,전남광주통합특별시,12110,목포시,970
한정식,12,전남광주통합특별시,12130,여수시,1638
한정식,12,전남광주통합특별시,12150,순천시,1178
한정식,12,전남광주통합특별시,12170,나주시,499
한정식,12,전남광주통합특별시,12190,광양시,732
한정식,12,전남광주통합특별시,12210,동구,616
한정식,12,전남광주통합특별시,12240,서구,913
한정식,12,전남광주통합특별시,12270,남구,514
한정식,12,전남광주통합특별시,12300,북구,1163
한정식,12,전남광주통합특별시,12330,광산구,1216
한정식,12,전남광주통합특별시,12710,담양군,238
한정식,12,전남광주통합특별시,12720,곡성군,138
한정식,12,전남광주통합특별시,12730,구례군,233
한정식,12,전남광주통합특별시,12740,고흥군,365
한정식,12,전남광주통합특별시,12750,보성군,222
한정식,12,전남광주통합특별시,12760,화순군,245
한정식,12,전남광주통합특별시,12770,장흥군,188
한정식,12,전남광주통합특별시,12780,강진군,201
한정식,12,전남광주통합특별시,12790,해남군,323
한정식,12,전남광주통합특별시,12800,영암군,269
한정식,12,전남광주통합특별시,12810,무안군,396
한정식,12,전남광주통합특별시,12820,함평군,136
한정식,12,전남광주통합특별시,12830,영광군,289
한정식,12,전남광주통합특별시,12840,장성군,228
한정식,12,전남광주통합특별시,12850,완도군,266
한정식,12,전남광주통합특별시,12860,진도군,187
한정식,12,전남광주통합특별시,12870,신안군,223
한정식,26,부산광역시,26110,중구,452
한정식,26,부산광역시,26140,서구,324
한정식,26,부산광역시,26170,동구,377
한정식,26,부산광역시,26200,영도구,328
한정식,26,부산광역시,26230,부산진구,1353
한정식,26,부산광역시,26260,동래구,748
한정식,26,부산광역시,26290,남구,677
한정식,26,부산광역시,26320,북구,542
한정식,26,부산광역시,26350,해운대구,1060
한정식,26,부산광역시,26380,사하구,806
한정식,26,부산광역시,26410,금정구,652
한정식,26,부산광역시,26440,강서구,628
한정식,26,부산광역시,26470,연제구,612
한정식,26,부산광역시,26500,수영구,697
한정식,26,부산광역시,26530,사상구,746
한정식,26,부산광역시,26710,기장군,638
한정식,27,대구광역시,27110,중구,843
한정식,27,대구광역시,27140,동구,1152
한정식,27,대구광역시,27170,서구,675
한정식,27,대구광역시,27200,남구,589
한정식,27,대구광역시,27230,북구,1320
한정식,27,대구광역시,27260,수성구,1060
한정식,27,대구광역시,27290,달서구,1522
한정식,27,대구광역시,27710,달성군,823
한정식,27,대구광역시,27720,군위군,168
한정식,28,인천광역시,28125,제물포구,486
한정식,28,인천광역시,28155,영종구,668
한정식,28,인천광역시,28177,미추홀구,1154
한정식,28,인천광역시,28185,연수구,1005
한정식,28,인천광역시,28200,남동구,1247
한정식,28,인천광역시,28237,부평구,1120
한정식,28,인천광역시,28245,계양구,579
한정식,28,인천광역시,28275,서해구,929
한정식,28,인천광역시,28290,검단구,369
한정식,28,인천광역시,28710,강화군,497
한정식,28,인천광역시,28720,옹진군,210
한정식,30,대전광역시,30110,동구,776
한정식,30,대전광역시,30140,중구,885
한정식,30,대전광역시,30170,서구,1507
한정식,30,대전광역시,30200,유성구,1260
한정식,30,대전광역시,30230,대덕구,683
한정식,31,울산광역시,31110,중구,688
한정식,31,울산광역시,31140,남구,1411
한정식,31,울산광역시,31170,동구,569
한정식,31,울산광역시,31200,북구,673
한정식,31,울산광역시,31710,울주군,1072
한정식,36,세종특별자치시,36110,세종특별자치시,1020
한정식,41,경기도,41111,수원시 장안구,549
한정식,41,경기도,41113,수원시 권선구,798
한정식,41,경기도,41115,수원시 팔달구,762
한정식,41,경기도,41117,수원시 영통구,723
한정식,41,경기도,41131,성남시 수정구,557
한정식,41,경기도,41133,성남시 중원구,553
한정식,41,경기도,41135,성남시 분당구,994
한정식,41,경기도,41150,의정부시,1188
한정식,41,경기도,41171,안양시 만안구,594
한정식,41,경기도,41173,안양시 동안구,699
한정식,41,경기도,41192,부천시 원미구,1203
